in0initial;in7initial;in1initial;in5initial;in6initial;in3initial;in4initial;in2initial;in0final;in7final;in1final;in5final;in6final;in3final;in4final;in2final;in0time;in7time;in1time;in5time;in6time;in3time;in4time;in2time;in0count;in7count;in1count;in5count;in6count;in3count;in4count;in2count
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;154275;5544526;987459;15436961;3377835;6103498;2079700;7222103;1.81226992607;9.07771015167;1.88021993637;3.33343505859;4.12076187134;2.09230899811;3.12310886383;1.86773395538;52;1269;171;577;630;265;723;116
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138477;5553567;1105530;15245435;3424827;6030542;1998289;7140355;1.80046200752;8.87282586098;1.90811300278;3.56575202942;4.51007986069;2.11369490623;3.18533802032;1.82259511948;62;1210;175;627;734;267;750;100
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;159901;5611466;1000893;15217834;3414494;6015421;2004475;7420824;1.78798294067;9.29988312721;1.8544819355;3.11484694481;4.47289204597;2.22720599174;3.08540701866;1.87338900566;51;1311;125;487;716;355;690;122
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;140151;5637830;981312;15405783;3433047;6277341;1974608;7191684;1.80801892281;9.5041809082;1.88826322556;3.12991786003;4.50683307648;2.20942902565;3.02916002274;1.8294980526;84;1318;133;501;726;345;669;90
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138200;5585492;1024306;15114037;3392214;5884083;2013615;7406466;1.824187994;8.61852622032;1.94766592979;3.2701728344;4.43898010254;2.17659091949;3.06388616562;1.86540579796;70;1196;212;543;694;311;670;114
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138200;5537586;985425;15207126;3410137;6614369;2067059;7149839;1.80593204498;8.61735296249;1.91698694229;3.08464193344;4.52725505829;2.12637400627;3.08877587318;1.84596014023;53;1177;166;484;739;286;685;116
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;195468;5451515;1023932;15444995;3445662;6191851;2031600;7169370;1.86279392242;8.6359808445;1.8566930294;3.17130804062;4.79374599457;2.20231580734;3.19777393341;1.8617401123;89;1196;145;514;803;338;709;117
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138911;5506196;1012714;15056538;3420816;6371369;2014364;7187682;1.86593794823;9.05876421928;1.90026307106;3.43276596069;3.83418917656;2.11586403847;3.02874088287;1.84994602203;96;1255;164;602;566;293;650;105
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;143221;5603439;988799;15429919;3448287;6130521;1999154;7410054;1.82956814766;8.81475996971;1.92738008499;3.05691409111;4.21502614021;2.05059099197;3.02786278725;1.85098695755;71;1221;200;480;673;226;670;91
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138623;5444392;1152469;15173431;3420813;5993664;2088456;7200577;1.7940659523;9.00036406517;1.8342859745;3.34630990028;4.08545017242;2.12522315979;3.0569999218;1.89060616493;58;1249;115;576;637;292;659;126
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;143221;5667931;1080815;15035110;3419495;5957597;2011839;7211908;1.81458497047;8.92242503166;1.90133714676;3.5157699585;4.23424196243;2.08073210716;3.08245396614;1.89477705956;55;1224;161;621;672;265;676;141
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;151028;5612073;1094650;14947932;3446360;6046752;1990924;7193052;1.77467298508;9.2582681179;1.86152601242;3.4701769352;4.43426299095;2.06112194061;3.00739908218;1.83869814873;51;1299;140;631;703;245;658;110
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;141609;5533280;1017818;15394459;3441754;6009686;2006343;7227378;1.79597806931;9.21183586121;1.86328005791;3.23060584068;4.22541594505;2.14546012878;3.29858803749;1.8536221981;57;1291;141;520;650;305;776;99
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;140729;5561900;1036185;15310093;3359723;6049206;2005385;7409100;1.79511499405;9.0167388916;1.85055303574;3.16476798058;4.98387312889;2.11113095284;3.10213685036;1.86241388321;65;1249;132;495;859;265;709;114
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;150868;5522772;1015370;15178822;3464416;6337632;2054992;7418550;1.77113199234;8.50699806213;1.85775089264;3.39257788658;4.27230906487;2.08321404457;3.11655807495;1.85132908821;54;1158;146;583;666;256;690;107
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;143388;5741014;999677;15185626;3392779;6321758;2005105;7215736;1.81399607658;8.75253796577;1.90500497818;3.45315694809;4.76793909073;2.09138298035;3.03960299492;1.89144802094;69;1223;142;608;793;261;675;135
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;138463;5524746;1039450;15117157;3401650;6053334;1987863;7222390;1.80367088318;9.71365904808;1.87371015549;3.25437808037;4.68635487556;2.05159091949;3.01322293282;1.87477302551;89;1357;150;548;785;240;658;127
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;149060;5594457;1028560;15392035;3484181;5986099;2011496;7203416;1.77987790108;8.65822792053;1.91405391693;2.94847011566;4.73111319542;2.28277087212;3.14126896858;1.8388569355;51;1184;180;423;799;365;720;78
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;142093;5565751;997724;15101337;3454579;6409652;1972569;7178752;1.72016000748;9.39465904236;1.86659884453;3.53431010246;4.40565395355;2.15215802193;3.07388806343;1.84126496315;53;1307;148;636;714;284;714;105
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;153003;5535636;1032749;15186724;3412931;6013174;2005812;7209783;1.77864480019;8.34561300278;1.87795996666;3.19852614403;4.04575705528;2.08818793297;3.1324300766;1.84643816948;53;1156;156;506;626;276;715;101
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;136816;5734091;1036925;15261121;3394613;6402261;2047798;7204670;1.80881905556;9.15874004364;1.86754798889;3.21086788177;4.27743291855;2.06534004211;2.99943995476;1.87426900864;83;1289;150;534;659;256;665;89
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;145305;5420559;1018748;15671471;3348940;6264182;1998678;7181672;1.81646513939;9.69864296913;1.79488420486;3.20164203644;4.07929301262;2.12092900276;3.07246422768;1.90245103836;77;1353;90;522;636;267;699;134
558778;134792339;8670796;83873134;28536548;16801647;33439101;13437654;140729;5531181;1027988;15294227;3481678;6545024;2034082;7409100;1.81560611725;9.19847202301;1.8660569191;3.11560797691;3.98190402985;2.19786381721;2.9795820713;1.87544107437;101;1267;149;479;592;313;642;123
