in0initial;in6initial;in4initial;in3initial;in2initial;in5initial;in7initial;in1initial;in0final;in6final;in4final;in3final;in2final;in5final;in7final;in1final;in0time;in6time;in4time;in3time;in2time;in5time;in7time;in1time;in0count;in6count;in4count;in3count;in2count;in5count;in7count;in1count
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;153755;3471187;1968801;5970658;7150783;15134426;5665188;1019381;1.06663799286;8.20434308052;4.53390192986;2.09891605377;1.2190849781;4.04513907433;25.9499139786;1.15692901611;51;708;723;389;102;407;1491;111
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;223923;3417247;1964033;6107671;7204608;15770714;5742230;1020337;1.05719995499;9.00260090828;3.69006419182;1.73814916611;1.21102690697;3.79396104813;47.7274239063;1.15394115448;52;830;556;261;99;374;3024;111
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138107;3448175;1962476;6469896;8130626;15490681;5670928;1018794;1.08411693573;7.62099695206;3.16683316231;1.44421696663;1.36648392677;3.84960079193;27.2674930096;1.12576508522;69;646;441;157;171;383;1606;96
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149159;3431615;1986247;6006749;7150783;15103247;5592282;1035958;1.09571099281;8.44540596008;4.63614392281;1.68585705757;1.1948261261;3.94990897179;24.4518170357;1.1911611557;76;741;743;238;94;395;1436;133
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141194;3431615;2001503;5974252;8163613;14861412;5473907;1051258;1.08137798309;8.55195403099;4.10526609421;1.64806318283;1.20819211006;6.70161795616;19.4804201126;1.16376805305;60;741;656;226;93;779;1143;116
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142456;3431622;1967754;6118206;8116713;15275122;5592282;1036401;1.09885811806;5.32532906532;3.43516492844;1.91663908958;1.30402803421;3.99864387512;24.4486420155;1.15642905235;71;426;508;330;143;402;1436;118
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142101;3491092;1983199;6465263;8147538;15139300;5429602;1001293;1.07683706284;8.95582604408;4.36227107048;1.48523402214;1.27564692497;6.73459100723;26.4760830402;1.17792391777;70;818;681;170;129;767;1529;131
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143221;3430778;1968908;6160857;7150783;15277484;5628776;1051941;1.09032702446;8.03986501694;4.22927498817;1.42887091637;1.24992179871;6.9409160614;32.2975790501;1.1593170166;72;702;659;151;109;819;2031;113
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138210;3473422;2026867;6125224;7200972;15163947;5679575;1005894;1.06864118576;8.9714050293;3.63405299187;1.53533387184;1.12356901169;4.34642291069;23.8330910206;1.30388021469;53;780;533;191;57;446;1360;214
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141207;3432355;1961579;6370661;7200972;15529128;5510390;1012664;1.11591601372;5.53431391716;3.26790499687;1.50297284126;1.10626316071;6.34327316284;14.6309099197;1.34748101234;75;449;468;178;46;738;835;222
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138107;3414677;2048723;6224248;8163613;15399558;5549318;1025574;1.08121991158;5.88079714775;3.9793381691;1.89143419266;1.18483185768;4.31370902061;22.7469139099;1.16633105278;68;481;601;317;89;444;1309;121
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149771;3381643;1990907;6104801;8097528;15361428;5492971;1019987;1.07407307625;7.06279706955;6.44213700294;1.83286190033;1.39915800095;3.93604898453;43.5511188507;1.09441804886;56;596;1151;300;183;396;2743;74
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149159;3371301;1968785;6272005;7200972;15116677;5738473;1023519;1.09041213989;6.40408492088;4.22937893867;2.01041197777;1.11189103127;5.14629602432;19.6017589569;1.14334082603;75;542;653;357;49;570;1118;105
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143241;3524830;2003935;6158829;7199400;15124824;5592282;1037803;1.04640197754;5.94178891182;5.61805796623;1.62715387344;1.12102103233;6.038449049;24.8631417751;1.10003805161;36;487;978;224;57;675;1436;80
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3412701;1969284;6006749;8125914;15938696;5576109;975608;1.05170798302;7.76808285713;4.13427805901;1.64423704147;1.21357607841;3.73513388634;24.6798958778;1.18127799034;38;673;639;224;99;366;1429;127
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;170930;3444010;2017592;6160857;7199400;15078326;5522142;1094353;1.05547213554;8.41345500946;4.0298140049;1.43833303452;1.13154196739;5.32174110413;46.6109549999;1.11433005333;51;723;613;160;63;576;2925;90
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141955;3343141;1990907;6158829;8125579;15132162;5514099;1040869;1.05390501022;9.04799604416;6.44622802734;1.62082600594;1.26081418991;6.73536705971;18.3894920349;1.15365695953;47;826;1151;224;116;770;1069;112
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138200;3452064;1962476;6274072;8131083;15140131;5738471;1119205;1.13230800629;6.63482999802;3.17036604881;1.98072195053;1.23799991608;3.50698304176;19.4129109383;1.10438704491;98;554;441;344;104;335;1106;65
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;178798;3437720;2003935;6370661;8163914;15751490;5611712;1016420;1.10335302353;8.85049915314;5.60032105446;1.48878383636;1.20757389069;5.37958288193;39.8029370308;1.28458595276;75;764;978;176;100;589;2518;205
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138107;3417247;1955335;6224248;8163914;15529128;5554308;1033101;1.09142208099;8.98288583755;3.00268697739;1.88219594955;1.22726988792;6.37055397034;39.4555540085;1.18736386299;72;830;414;317;102;738;2495;133
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;147770;3505450;1987558;6476750;7200972;15111672;5504426;1046559;1.06907606125;8.44848489761;4.12153100967;1.36335206032;1.07470393181;3.88047909737;43.0310540199;1.30503201485;60;766;639;129;39;384;2691;214
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;134550;3419631;1959445;5898919;8116713;15078326;5481519;1062014;1.10109901428;7.00768280029;3.05111718178;2.21815180779;1.31889915466;5.31227016449;21.883204937;1.25076794624;72;601;426;426;143;576;1250;173
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138477;3444010;1968785;6079240;8122725;15216153;5635344;1013323;1.07863712311;8.17630600929;4.22723913193;1.82181096077;1.33746004105;5.14756393433;49.7366170883;1.14614701271;62;723;653;288;155;555;3159;98
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3441585;2010514;6125224;8122062;15275122;5631115;1011286;1.04596400261;8.61412501335;3.94072198868;1.49685406685;1.22735190392;3.99022006989;22.5894391537;1.15347480774;34;747;593;180;104;402;1298;107
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141955;3426894;1987025;6262276;7204608;15289418;5438518;1120886;1.05484390259;6.06664180756;3.74483704567;1.69018912315;1.21355295181;3.45865702629;25.5704491138;1.16328597069;46;501;557;239;99;329;1468;125
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142676;3490002;2094428;6465263;8126123;15103247;5611395;1094353;1.06785202026;8.26277804375;6.97213101387;1.51417398453;1.39696502686;3.8280570507;38.5748240948;1.12830495834;53;750;1269;181;184;379;2446;97
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3490002;1992413;6257601;8163914;15139300;5479298;1017744;1.05798697472;8.27021217346;5.62319397926;1.79230499268;1.21975016594;6.70385503769;22.092247963;1.26045393944;35;750;977;281;102;767;1264;189
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142846;3444048;1987025;6375957;7199400;15059554;5577712;1042995;1.12614989281;6.88790082932;3.73247480392;1.54789090157;1.13034081459;4.92614817619;27.5079259872;1.15750789642;82;575;557;192;60;525;1614;119
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143433;3414834;1996778;6160857;7150783;15078326;5546074;1051236;1.07523083687;11.6817240715;3.83161091805;1.4921901226;1.1984360218;5.2961730957;23.2413029671;1.17514300346;62;1042;578;177;94;576;1342;135
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3437701;1967754;6585436;8123335;15516122;5516739;1010068;1.04513216019;8.82635998726;3.45170092583;1.95029783249;1.40852189064;6.88554406166;16.4947018623;1.17146492004;35;764;508;340;188;815;947;125
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;155034;3345936;1962455;6473430;8095981;15235041;5608162;973426;1.11121511459;12.0266780853;3.17104101181;1.44134998322;1.2073700428;4.89250302315;34.412113905;1.24645781517;90;1095;443;155;97;523;2165;178
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149544;3413650;2048723;6095008;8126123;15010604;5655580;1014533;1.08012199402;6.24134802818;3.96596503258;2.17183303833;1.46714401245;6.71214389801;21.6941030025;1.1283659935;62;515;601;421;216;766;1221;93
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;157488;3401990;1951812;6456265;8122062;15134818;5749291;1069511;1.09349989891;6.62198901176;4.2555308342;1.55677914619;1.23311305046;4.35846400261;42.3343551159;1.14945101738;76;552;671;195;104;447;2689;105
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142803;3440945;1972760;6257601;8131800;15121376;5608112;1017626;1.12170696259;9.268917799;3.71104884148;1.79679393768;1.41657400131;5.15759682655;23.6863172054;1.10485482216;88;859;557;281;194;570;1358;82
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;140243;3468051;2014259;6262276;8126123;15132646;5759645;1033901;1.0745010376;9.10297393799;7.49642801285;1.66919898987;1.40232896805;4.4568169117;42.1777029037;1.24030399323;61;834;1378;239;184;462;2676;171
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141194;3452064;1968908;6456265;8122062;15134818;5510390;1009652;1.05836892128;6.65968799591;4.22944879532;1.52010822296;1.23352694511;4.35384488106;14.8879590034;1.13928103447;48;554;659;183;107;447;853;98
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3471187;1980412;6160857;8116603;15111229;5725010;1000319;1.0496339798;8.2252509594;6.34853410721;1.50870203972;1.36925196648;4.15025496483;47.0029459;1.20010900497;38;708;1135;177;169;421;2985;141
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;145377;3408564;1991385;6156497;8122062;15163947;5602549;1049379;1.07345795631;6.3164460659;5.55409383774;2.20315814018;1.22992277145;4.32420706749;25.2994189262;1.20838999748;64;523;964;430;104;446;1454;154
