in7initial;in0initial;in1initial;in6initial;in4initial;in2initial;in5initial;in3initial;in7final;in0final;in1final;in6final;in4final;in2final;in5final;in3final;in7time;in0time;in1time;in6time;in4time;in2time;in5time;in3time;in7count;in0count;in1count;in6count;in4count;in2count;in5count;in3count
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5577542;144648;1006532;3416743;2002426;7428770;15200984;6231392;8.49436807632;1.71688508987;1.8109459877;4.12979102135;3.02791190147;1.85288906097;3.28323984146;2.09447383881;1183;80;180;672;688;156;577;324
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5605380;138623;1007706;3414199;1978960;7126100;14860543;6471175;9.34444189072;1.72194600105;1.78397011757;4.58011603355;3.05524301529;1.86832904816;3.24583792686;1.99947094917;1340;64;156;760;714;172;578;245
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5624519;141836;997730;3449522;2023749;7192320;15112877;6443188;8.71272397041;1.71274709702;1.87153983116;4.31484389305;3.06683111191;1.83441901207;3.21230506897;1.9774889946;1213;57;218;709;721;111;561;237
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5590194;136816;1027017;3412119;2001493;7199400;15616370;6133796;8.62803411484;1.72329807281;1.83149003983;4.51724410057;2.91655707359;1.80191111565;3.29121804237;2.03652906418;1206;72;177;761;671;91;574;281
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5458679;144961;967108;3384453;2023090;7130853;15079514;6181928;8.1332089901;1.68948197365;1.75998401642;4.22082591057;3.00265693665;1.819647789;3.08749198914;2.02766180038;1087;51;146;688;694;134;495;250
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5513716;137178;1050638;3422879;2013326;7414818;15148683;6112312;9.32426095009;1.74162197113;1.80170416832;4.26519703865;2.9608900547;1.87928390503;3.28745102882;2.13346600533;1306;90;148;713;676;176;571;358
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5566074;148372;996344;3430453;2025517;7216131;15074701;6113749;8.81702709198;1.74131584167;1.81420516968;4.33560800552;2.9583837986;1.80645799637;3.45554900169;2.12700796127;1253;47;167;707;674;106;638;341
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5548585;150014;994011;3432633;2002309;7176910;15431417;6208132;8.45457196236;1.72397398949;1.79932713509;4.10882401466;3.10788106918;1.77090287209;3.40417909622;2.11779713631;1176;68;160;660;739;113;610;344
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5548065;150014;1006810;3454119;1971354;7206629;15086650;6400191;9.02698898315;1.71147990227;1.8355679512;4.58538484573;3.11648583412;1.82669305801;3.47240591049;2.11895990372;1246;81;197;769;747;140;642;328
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5569116;203705;1000077;3461310;1992254;7155148;14958085;6293067;9.53601098061;1.72778201103;1.82347798347;4.17048382759;3.14759993553;1.76239490509;3.43050813675;2.07324409485;1350;60;179;657;785;101;618;299
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5698223;150492;1021682;3438411;2023285;7214285;15475185;6207994;8.94257998466;1.71318101883;1.83487796783;4.27927589417;3.16637802124;1.86646389961;3.37921595573;2.0474281311;1248;51;187;708;787;162;617;298
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5709491;136816;978525;3442089;2016611;7411494;15004319;6283398;9.29962706566;1.75714707375;1.80020189285;4.06738209724;3.00974202156;1.80100107193;3.40947985649;2.033411026;1315;75;159;631;699;135;620;283
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5537221;145800;1061240;3453639;1950923;7404110;14919447;6266248;9.67772579193;1.71663808823;1.86706709862;4.02757501602;3.33292198181;1.80691814423;3.29200482368;2.05478000641;1391;72;206;629;859;120;585;303
