in0initial;in5initial;in3initial;in6initial;in2initial;in7initial;in4initial;in1initial;in0final;in5final;in3final;in6final;in2final;in7final;in4final;in1final;in0time;in5time;in3time;in6time;in2time;in7time;in4time;in1time;in0count;in5count;in3count;in6count;in2count;in7count;in4count;in1count
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;141356;15494061;6139152;3414319;7193052;5563678;2009681;1038991;1.27700996399;3.71412587166;1.80054116249;5.15119981766;1.32585382462;10.7618021965;2.97692680359;1.39942622185;90;720;363;810;100;1204;729;210
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;144013;15159987;6359761;3421698;7193052;5520492;2020159;985451;1.26864790916;3.23487901688;1.76011681557;4.37258291245;1.33908510208;10.5624129772;2.68934607506;1.37023806572;86;585;308;670;109;1171;599;163
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;144013;15106452;6161341;3445494;7193052;5640051;1996801;1126860;1.29169392586;3.33825683594;1.78075098991;5.03312492371;1.34738016129;11.0531060696;2.84533905983;1.41602611542;91;601;334;754;116;1248;692;163
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;148578;15565933;6263601;3420822;7193052;5545936;1992845;983583;1.29487419128;3.31970715523;1.77955198288;4.66847109795;1.33164906502;11.6293160915;2.92105507851;1.3971259594;102;575;339;747;97;1283;708;187
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;141835;15241827;6366485;3409246;7193052;5567110;1995577;1042451;1.30047297478;3.18223905563;1.79727005959;4.65711402893;1.34758400917;11.4426560402;2.84172701836;1.37010383606;93;531;354;727;116;1260;663;164
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;141413;14761285;6040823;3516681;7193052;5581891;2033836;1029737;1.25775909424;3.59795308113;1.84429216385;4.91301107407;1.32643604279;12.3951129913;2.76816487312;1.3894071579;77;631;366;786;100;1372;644;172
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;144616;14771911;6117015;3387945;7193052;5656460;2007484;1038283;1.27331113815;3.55043411255;1.82782101631;4.35537099838;1.31386613846;12.1516740322;3.3911421299;1.4361641407;84;623;372;689;91;1389;858;223
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;169898;15230807;6245401;3408970;7193052;5554410;2013202;1126860;1.26977920532;3.56452703476;1.77496099472;4.86775803566;1.32441902161;11.1310861111;2.74212002754;1.36415886879;83;659;351;739;100;1269;634;163
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;144790;15286316;6136983;3422105;7193052;5589279;2031783;990808;1.27803516388;3.22628116608;1.77524495125;4.51886105537;1.35991811752;11.9129931927;2.77487206459;1.41642904282;88;564;339;727;109;1333;643;184
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;140791;14897941;6084535;3453463;7193052;5668957;1968031;1005077;1.33531785011;3.64603996277;1.78310513496;4.83529996872;1.33359384537;10.8489911556;2.84065198898;1.40139102936;117;654;341;798;99;1244;680;181
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;136816;15570503;6359761;3475751;7193052;5595451;2033954;984984;1.30010318756;3.37607312202;1.70129489899;5.29059100151;1.31068706512;10.8596999645;2.74083590508;1.39918804169;102;612;303;869;91;1205;627;167
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;141344;15122476;5971209;3375512;7193052;5609554;2010833;1094799;1.28122401237;3.39512395859;1.86639499664;5.30792307854;1.30722498894;12.054505825;3.19386291504;1.42052292824;96;620;405;889;88;1360;795;198
558778;83873134;16801647;28536548;13437654;134792339;33439101;8670796;139317;15412951;5845917;3386457;7193052;5527090;1991468;1006026;1.30718708038;3.44444012642;1.93006110191;5.79917812347;1.35095214844;10.9759089947;2.95143604279;1.3877120018;108;577;433;964;115;1201;729;165
