"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"13437654";"7418708";"120";"3.42189598083";"1.81131997647";"2";"4";"4";"gdvnd";"21"
"134792339";"5624956";"1074";"23.7632269859";"23.9632699349";"7";"4";"4";"gdvnd";"48"
"83873134";"15171941";"506";"6.98116111755";"5.52817427909";"5";"4";"4";"gdvnd";"14"
"83873134";"15167177";"509";"7.00084900856";"5.52991067487";"5";"4";"4";"gdvnd";"19"
"13437654";"7235522";"80";"3.97066998482";"1.85717823814";"2";"4";"4";"gdvnd";"56"
"8670796";"1041625";"123";"3.18515205383";"8.32429713189";"1";"4";"4";"gdvnd";"54"
"83873134";"15259553";"516";"7.30944395065";"5.49643452859";"5";"4";"4";"gdvnd";"76"
"16801647";"6118409";"193";"3.72132182121";"2.74608104819";"3";"4";"4";"gdvnd";"13"
"16801647";"6342755";"232";"4.27835988998";"2.64895096847";"3";"4";"4";"gdvnd";"62"
"33439101";"2020756";"517";"6.51365184784";"16.5478172526";"4";"4";"4";"gdvnd";"65"
"16801647";"6236076";"177";"3.70501899719";"2.69426591337";"3";"4";"4";"gdvnd";"43"
"134792339";"5566079";"917";"17.8428308964";"24.2167491694";"7";"4";"4";"gdvnd";"74"
"8670796";"1019983";"143";"3.44874882698";"8.50092207419";"1";"4";"4";"gdvnd";"49"
"28536548";"3364595";"622";"9.7577650547";"8.4814213895";"6";"4";"4";"gdvnd";"28"
"16801647";"6142845";"278";"5.11295700073";"2.73515724392";"3";"4";"4";"gdvnd";"56"
"134792339";"5607372";"933";"20.5977761745";"24.0384156785";"7";"4";"4";"gdvnd";"42"
"558778";"141395";"63";"2.66246509552";"3.95189363132";"0";"4";"4";"gdvnd";"74"
"28536548";"3414229";"529";"9.34132885933";"8.35812360565";"6";"4";"4";"gdvnd";"24"
"8670796";"1009942";"132";"3.57965493202";"8.5854395599";"1";"4";"4";"gdvnd";"73"
"134792339";"5606924";"879";"20.2039752007";"24.040336377";"7";"4";"4";"gdvnd";"33"
"83873134";"14880462";"540";"7.88216686249";"5.63646034646";"5";"4";"4";"gdvnd";"0"
"83873134";"15660472";"439";"6.32013487816";"5.35572197313";"5";"4";"4";"gdvnd";"25"
"83873134";"14907589";"467";"6.75500416756";"5.62620380801";"5";"4";"4";"gdvnd";"84"
"13437654";"7194132";"62";"2.90965795517";"1.86786314179";"2";"4";"4";"gdvnd";"57"
"33439101";"2000803";"605";"7.51271605492";"16.7128402946";"4";"4";"4";"gdvnd";"15"
"28536548";"3427677";"511";"9.98573899269";"8.32533170424";"6";"4";"4";"gdvnd";"96"
"8670796";"987673";"132";"3.22139811516";"8.77901491688";"1";"4";"4";"gdvnd";"16"
"8670796";"989989";"127";"3.33720088005";"8.75847711439";"1";"4";"4";"gdvnd";"84"
"8670796";"957570";"160";"4.34647607803";"9.05499963449";"1";"4";"4";"gdvnd";"99"
"16801647";"8836360";"28";"3.44516015053";"1.90142173927";"3";"4";"4";"gdvnd";"9"
"33439101";"2019616";"560";"6.95475482941";"16.5571578954";"4";"4";"4";"gdvnd";"76"
"16801647";"6293236";"233";"3.62152099609";"2.66979452225";"3";"4";"4";"gdvnd";"70"
"83873134";"15329291";"429";"6.2518248558";"5.47142943532";"5";"4";"4";"gdvnd";"5"
"13437654";"7126472";"111";"3.34226202965";"1.8855969686";"2";"4";"4";"gdvnd";"36"
"33439101";"1980984";"616";"6.69742298126";"16.8800459772";"4";"4";"4";"gdvnd";"96"
"8670796";"1008201";"138";"3.29861307144";"8.60026522489";"1";"4";"4";"gdvnd";"18"
"28536548";"3510598";"410";"8.14779686928";"8.12868576807";"6";"4";"4";"gdvnd";"74"
"83873134";"15069694";"552";"7.90486001968";"5.56568262103";"5";"4";"4";"gdvnd";"12"
"8670796";"1031137";"95";"2.89078783989";"8.40896602488";"1";"4";"4";"gdvnd";"48"
"33439101";"2064027";"474";"5.83238601685";"16.2009028952";"4";"4";"4";"gdvnd";"18"
"28536548";"3394917";"472";"7.92158699036";"8.40566882784";"6";"4";"4";"gdvnd";"37"
"33439101";"2007642";"578";"7.54416203499";"16.6559082745";"4";"4";"4";"gdvnd";"40"
"134792339";"5736928";"843";"16.3132150173";"23.495560516";"7";"4";"4";"gdvnd";"86"
"28536548";"3466324";"412";"8.14930200577";"8.23251029044";"6";"4";"4";"gdvnd";"89"
"16801647";"6198975";"231";"3.86594605446";"2.71039115338";"3";"4";"4";"gdvnd";"37"
"558778";"141502";"84";"2.74982690811";"3.94890531583";"0";"4";"4";"gdvnd";"81"
"8670796";"1056496";"107";"4.10554409027";"8.2071261983";"1";"4";"4";"gdvnd";"44"
"83873134";"15298230";"421";"6.35674595833";"5.48253843745";"5";"4";"4";"gdvnd";"17"
"83873134";"15028410";"492";"6.92829799652";"5.58097190588";"5";"4";"4";"gdvnd";"20"
"558778";"140654";"68";"4.76258206367";"3.9727131827";"0";"4";"4";"gdvnd";"0"
"8670796";"1050660";"170";"4.40085411072";"8.25271353245";"1";"4";"4";"gdvnd";"98"
"16801647";"6178370";"267";"4.24228310585";"2.71943036756";"3";"4";"4";"gdvnd";"30"
"28536548";"3511429";"516";"8.66907811165";"8.12676206752";"6";"4";"4";"gdvnd";"33"
"558778";"144647";"68";"2.71297502518";"3.86304589794";"0";"4";"4";"gdvnd";"38"
"83873134";"15280888";"499";"8.33151292801";"5.48876046994";"5";"4";"4";"gdvnd";"82"
"13437654";"7200494";"100";"3.12436485291";"1.8662127904";"2";"4";"4";"gdvnd";"51"
"13437654";"7306303";"44";"3.64419007301";"1.83918652156";"2";"4";"4";"gdvnd";"80"
"8670796";"1042696";"132";"4.08799886703";"8.31574687157";"1";"4";"4";"gdvnd";"15"
"16801647";"6272986";"255";"4.0854640007";"2.67841295995";"3";"4";"4";"gdvnd";"8"
"13437654";"7200372";"108";"3.23198390007";"1.86624441071";"2";"4";"4";"gdvnd";"11"
"8670796";"1006453";"138";"3.1821770668";"8.61520210084";"1";"4";"4";"gdvnd";"37"
"33439101";"1970156";"521";"5.99901294708";"16.9728189037";"4";"4";"4";"gdvnd";"23"
"16801647";"6146102";"301";"4.58196496964";"2.73370780374";"3";"4";"4";"gdvnd";"60"
"83873134";"15433265";"451";"7.35121202469";"5.434568382";"5";"4";"4";"gdvnd";"31"
"83873134";"15122894";"472";"7.53274297714";"5.54610341116";"5";"4";"4";"gdvnd";"86"
"16801647";"5808629";"278";"4.65414094925";"2.89253229979";"3";"4";"4";"gdvnd";"66"
"134792339";"5574719";"899";"20.0991220474";"24.1792167462";"7";"4";"4";"gdvnd";"15"
"8670796";"1100234";"82";"2.97036600113";"7.88086534319";"1";"4";"4";"gdvnd";"39"
"558778";"137686";"82";"3.01737999916";"4.05835015906";"0";"4";"4";"gdvnd";"65"
"83873134";"15446471";"322";"5.50722980499";"5.42992208382";"5";"4";"4";"gdvnd";"58"
"134792339";"5646717";"1015";"22.3751869202";"23.8709216346";"7";"4";"4";"gdvnd";"26"
"16801647";"6394600";"270";"4.00334692001";"2.62747427517";"3";"4";"4";"gdvnd";"83"
