"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"183080732";"6608603";"NA";"1.90902996063";"27.7033938943";"2";"1";"1";"rvnd_no_df";"15"
"7566939";"967569";"NA";"1.377368927";"7.82056783547";"1";"1";"1";"rvnd_no_df";"99"
"8460213";"1027529";"NA";"1.33483314514";"8.23355155913";"1";"1";"1";"rvnd_no_df";"75"
"278245407";"14755367";"NA";"5.97620201111";"18.8572339136";"5";"1";"1";"rvnd_no_df";"56"
"68623647";"3435856";"NA";"9.64674401283";"19.9727948436";"6";"1";"1";"rvnd_no_df";"20"
"32669622";"2021319";"NA";"3.87611508369";"16.1625265483";"4";"1";"1";"rvnd_no_df";"32"
"8668884";"995847";"NA";"1.3480219841";"8.70503601457";"1";"1";"1";"rvnd_no_df";"95"
"33879609";"2016879";"NA";"4.18805098534";"16.7980374628";"4";"1";"1";"rvnd_no_df";"58"
"32304084";"1950097";"NA";"4.89750599861";"16.565372902";"4";"1";"1";"rvnd_no_df";"87"
"7896799";"995887";"NA";"1.30126714706";"7.92941267433";"1";"1";"1";"rvnd_no_df";"74"
"129410956";"5657242";"NA";"19.4209520817";"22.8752731455";"7";"1";"1";"rvnd_no_df";"82"
"272327406";"14522958";"NA";"5.98441910744";"18.7515109525";"5";"1";"1";"rvnd_no_df";"38"
"127395768";"5606570";"NA";"18.385819912";"22.7225858234";"7";"1";"1";"rvnd_no_df";"27"
"8598114";"1016216";"NA";"1.27212810516";"8.46091185339";"1";"1";"1";"rvnd_no_df";"61"
"31907947";"1995805";"NA";"4.16418504715";"15.9875072966";"4";"1";"1";"rvnd_no_df";"2"
"71457299";"3431464";"NA";"10.3416240215";"20.8241435725";"6";"1";"1";"rvnd_no_df";"28"
"129741253";"5586022";"NA";"20.1117568016";"23.2260547846";"7";"1";"1";"rvnd_no_df";"88"
"32778851";"2004849";"NA";"4.58319711685";"16.3497854452";"4";"1";"1";"rvnd_no_df";"67"
"69974639";"3404500";"NA";"9.8228521347";"20.5535729182";"6";"1";"1";"rvnd_no_df";"84"
"33001081";"2057646";"NA";"3.95058107376";"16.0382694594";"4";"1";"1";"rvnd_no_df";"50"
"7841792";"1052514";"NA";"1.29940509796";"7.45053462472";"1";"1";"1";"rvnd_no_df";"97"
"181987766";"7046448";"NA";"2.27414512634";"25.8268798691";"2";"1";"1";"rvnd_no_df";"79"
"8419986";"1007920";"NA";"1.39424800873";"8.35382371617";"1";"1";"1";"rvnd_no_df";"47"
"721310";"145828";"NA";"1.23969602585";"4.94630660778";"0";"1";"1";"rvnd_no_df";"28"
"130347369";"5731388";"NA";"15.871901989";"22.7427228797";"7";"1";"1";"rvnd_no_df";"38"
"281764192";"15141975";"NA";"6.62138199806";"18.6081532957";"5";"1";"1";"rvnd_no_df";"52"
"287961122";"14353929";"NA";"6.4065079689";"20.0614843504";"5";"1";"1";"rvnd_no_df";"25"
"33105862";"2026726";"NA";"4.10679602623";"16.3346510579";"4";"1";"1";"rvnd_no_df";"62"
"100299995";"6114828";"NA";"2.36686301231";"16.4027500038";"3";"1";"1";"rvnd_no_df";"54"
"32603679";"1990918";"NA";"4.02734994888";"16.3762038416";"4";"1";"1";"rvnd_no_df";"26"
"33110399";"2002314";"NA";"4.04934191704";"16.5360672702";"4";"1";"1";"rvnd_no_df";"41"
"642675";"148506";"NA";"1.20473098755";"4.32760292513";"0";"1";"1";"rvnd_no_df";"49"
"663838";"146945";"NA";"1.27614593506";"4.51759501854";"0";"1";"1";"rvnd_no_df";"92"
