"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"192072163";"7516611";"203";"4.60202288628";"25.5530268894";"2";"4";"5";"gdvnd";"2"
"94073651";"6171524";"436";"4.7157189846";"15.2431799666";"3";"4";"5";"gdvnd";"8"
"751883";"154736";"62";"3.05153012276";"4.8591342674";"0";"4";"5";"gdvnd";"36"
"68424366";"3424609";"953";"13.7868599892";"19.9801980314";"6";"4";"5";"gdvnd";"29"
"69929305";"3389233";"807";"13.7858221531";"20.6327818123";"6";"4";"5";"gdvnd";"62"
"7463479";"1027568";"156";"4.33808088303";"7.26324583872";"1";"4";"5";"gdvnd";"48"
"676612";"143428";"66";"3.96550488472";"4.71743313718";"0";"4";"5";"gdvnd";"48"
"68152867";"3446450";"807";"12.2819859982";"19.7748021878";"6";"4";"5";"gdvnd";"6"
"127897377";"5564592";"932";"18.1104459763";"22.9841427727";"7";"4";"5";"gdvnd";"5"
"8423546";"994038";"132";"4.03193497658";"8.47406839578";"1";"4";"5";"gdvnd";"65"
"91702574";"6200655";"354";"5.151293993";"14.7891753371";"3";"4";"5";"gdvnd";"74"
"32357540";"2073011";"415";"5.63664007187";"15.6089572125";"4";"4";"5";"gdvnd";"68"
"198218325";"7037638";"268";"5.22400593758";"28.1654619064";"2";"4";"5";"gdvnd";"63"
"93372201";"6374684";"327";"5.45123696327";"14.6473458135";"3";"4";"5";"gdvnd";"18"
"33199854";"2054182";"571";"6.4323489666";"16.1620800883";"4";"4";"5";"gdvnd";"27"
"133902872";"5612871";"965";"18.3226819038";"23.8563957732";"7";"4";"5";"gdvnd";"81"
"128987848";"5607051";"948";"18.4136312008";"23.0045790559";"7";"4";"5";"gdvnd";"20"
"275999840";"14175859";"747";"10.6532649994";"19.469708326";"5";"4";"5";"gdvnd";"28"
"8101089";"1025046";"124";"4.0245859623";"7.90314678561";"1";"4";"5";"gdvnd";"99"
"128386278";"5551427";"904";"17.2693450451";"23.126716428";"7";"4";"5";"gdvnd";"17"
"763238";"149131";"62";"3.25442004204";"5.11790305168";"0";"4";"5";"gdvnd";"91"
