"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"175515655";"7111617";"-2";"2.68561601639";"24.6801332243";"2";"1";"6";"dvnd";"52"
"193807111";"7322282";"-2";"2.61693286896";"26.4681298808";"2";"1";"6";"dvnd";"53"
"188748664";"7088626";"-2";"2.61232614517";"26.6269745364";"2";"1";"6";"dvnd";"54"
"192319544";"7032961";"-2";"2.53560090065";"27.3454586198";"2";"1";"6";"dvnd";"55"
"202187101";"7152962";"-2";"2.40175485611";"28.266206503";"2";"1";"6";"dvnd";"56"
"185798201";"6661298";"-2";"2.54148006439";"27.892191732";"2";"1";"6";"dvnd";"57"
"199485858";"6799975";"-2";"2.54418301582";"29.3362634421";"2";"1";"6";"dvnd";"58"
"187945987";"6710585";"-2";"2.63776397705";"28.007392351";"2";"1";"6";"dvnd";"59"
"193950796";"7506060";"-2";"2.43914914131";"25.8392280371";"2";"1";"6";"dvnd";"6"
"195892767";"7517437";"-2";"2.8467040062";"26.0584514376";"2";"1";"6";"dvnd";"60"
"191235757";"6972894";"-2";"2.77939009666";"27.4255935914";"2";"1";"6";"dvnd";"61"
"181810558";"7066526";"-2";"3.01082015038";"25.7284212922";"2";"1";"6";"dvnd";"62"
"180906140";"7483189";"-2";"2.85008692741";"24.1750061371";"2";"1";"6";"dvnd";"63"
"195178259";"7456382";"-2";"2.60087990761";"26.1760005053";"2";"1";"6";"dvnd";"64"
"196779712";"7622770";"-2";"2.66419315338";"25.8147250934";"2";"1";"6";"dvnd";"65"
"178995815";"7147581";"-2";"2.69235420227";"25.0428522601";"2";"1";"6";"dvnd";"66"
"185845975";"6983848";"-2";"2.56218504906";"26.6108275839";"2";"1";"6";"dvnd";"67"
"184374149";"6845899";"-2";"2.43749403954";"26.9320580102";"2";"1";"6";"dvnd";"68"
"194402746";"7497217";"-2";"2.56432914734";"25.9299878875";"2";"1";"6";"dvnd";"69"
"192232267";"7973416";"-2";"2.86295795441";"24.1091480741";"2";"1";"6";"dvnd";"7"
"189908396";"6657761";"-2";"2.76745510101";"28.5243636712";"2";"1";"6";"dvnd";"70"
"198042594";"6958562";"-2";"2.73866415024";"28.4602758443";"2";"1";"6";"dvnd";"71"
"197096981";"7000663";"-2";"2.63345694542";"28.1540449812";"2";"1";"6";"dvnd";"72"
"185816298";"7304171";"-2";"2.52747297287";"25.4397518897";"2";"1";"6";"dvnd";"73"
"183451978";"7124900";"-2";"2.57574510574";"25.7480074106";"2";"1";"6";"dvnd";"74"
"192949724";"7629928";"-2";"2.64468812943";"25.2885379783";"2";"1";"6";"dvnd";"75"
"198186858";"6441785";"-2";"2.60074186325";"30.765829347";"2";"1";"6";"dvnd";"76"
"199056244";"6425431";"-2";"2.67640709877";"30.9794384221";"2";"1";"6";"dvnd";"77"
"199740803";"7258578";"-2";"2.51668190956";"27.5178971694";"2";"1";"6";"dvnd";"78"
"202012840";"6783215";"-2";"2.49385809898";"29.7812821796";"2";"1";"6";"dvnd";"79"
"182382905";"7199557";"-2";"2.5170211792";"25.3325176813";"2";"1";"6";"dvnd";"8"
"185652615";"6777240";"-2";"2.37160491943";"27.3935429467";"2";"1";"6";"dvnd";"80"
"200535683";"7091332";"-2";"2.58318996429";"28.2789866558";"2";"1";"6";"dvnd";"81"
"194119267";"6478961";"-2";"2.92317914963";"29.9614810152";"2";"1";"6";"dvnd";"82"
"182116272";"7200291";"-2";"2.48253703117";"25.2929044118";"2";"1";"6";"dvnd";"83"
"193394445";"8053821";"-2";"2.74496793747";"24.012756802";"2";"1";"6";"dvnd";"84"
"188344581";"7501320";"-2";"2.25288701057";"25.1081917583";"2";"1";"6";"dvnd";"85"
"198522547";"7234390";"-2";"2.78887104988";"27.4415046742";"2";"1";"6";"dvnd";"86"
"175199254";"6692636";"-2";"2.58028316498";"26.1779146513";"2";"1";"6";"dvnd";"87"
"197010514";"6548470";"-2";"2.86273789406";"30.0849685499";"2";"1";"6";"dvnd";"88"
"203326632";"7315704";"-2";"2.57755899429";"27.7931736987";"2";"1";"6";"dvnd";"89"
"185866893";"7390871";"-2";"2.43703007698";"25.1481717107";"2";"1";"6";"dvnd";"9"
"194004633";"7617994";"-2";"2.72170114517";"25.4666297978";"2";"1";"6";"dvnd";"90"
"179712022";"7025757";"-2";"2.7424890995";"25.5790261462";"2";"1";"6";"dvnd";"91"
"186929361";"6516710";"-2";"2.68029403687";"28.6846216879";"2";"1";"6";"dvnd";"92"
"199810958";"6947533";"-2";"2.7593228817";"28.7599868903";"2";"1";"6";"dvnd";"93"
"179428744";"6974949";"-2";"2.68189883232";"25.724739206";"2";"1";"6";"dvnd";"94"
"188810001";"7307637";"-2";"2.61136579514";"25.8373535795";"2";"1";"6";"dvnd";"95"
"185007732";"7503862";"-2";"2.59297990799";"24.6550019177";"2";"1";"6";"dvnd";"96"
"188035041";"6635269";"-2";"2.80212807655";"28.3387216102";"2";"1";"6";"dvnd";"97"
"197312109";"7890687";"-2";"2.531001091";"25.0056945612";"2";"1";"6";"dvnd";"98"
"193397603";"7028948";"-2";"2.53109717369";"27.5144449781";"2";"1";"6";"dvnd";"99"
"93560696";"6055882";"-2";"3.75756883621";"15.4495573064";"3";"1";"6";"dvnd";"0"
"92708356";"6061624";"-2";"3.38481998444";"15.2943099077";"3";"1";"6";"dvnd";"1"
"94754811";"6066695";"-2";"3.30609297752";"15.6188519449";"3";"1";"6";"dvnd";"10"
"92531657";"6024493";"-2";"3.20159387589";"15.3592438401";"3";"1";"6";"dvnd";"11"
"96367970";"6136158";"-2";"3.58007287979";"15.7049362158";"3";"1";"6";"dvnd";"12"
"95679984";"6057517";"-2";"3.3722281456";"15.795248119";"3";"1";"6";"dvnd";"13"
"91161595";"6045560";"-2";"3.55628299713";"15.079098545";"3";"1";"6";"dvnd";"14"
"97405774";"6239462";"-2";"2.95384311676";"15.6112456491";"3";"1";"6";"dvnd";"15"
"99234018";"6098177";"-2";"3.23438620567";"16.2727349501";"3";"1";"6";"dvnd";"16"
"92175088";"6201990";"-2";"3.30519509315";"14.8621793973";"3";"1";"6";"dvnd";"17"
"91305868";"6416198";"-2";"3.32524800301";"14.2305253049";"3";"1";"6";"dvnd";"18"
"95816074";"6047010";"-2";"3.32626199722";"15.8451985361";"3";"1";"6";"dvnd";"19"
"94024504";"6103449";"-2";"3.5344388485";"15.4051428954";"3";"1";"6";"dvnd";"2"
"91216521";"5985798";"-2";"3.90851306915";"15.2388237959";"3";"1";"6";"dvnd";"20"
"93766937";"6186817";"-2";"3.37918901443";"15.1559254137";"3";"1";"6";"dvnd";"21"
"93211617";"6071304";"-2";"3.29197406769";"15.3528166272";"3";"1";"6";"dvnd";"22"
"95379769";"6189023";"-2";"3.29919409752";"15.411118847";"3";"1";"6";"dvnd";"23"
"95733221";"5970841";"-2";"3.4790790081";"16.0334567609";"3";"1";"6";"dvnd";"24"
"97046206";"6352743";"-2";"3.3640999794";"15.2762682199";"3";"1";"6";"dvnd";"25"
"93952564";"6132615";"-2";"3.34296607971";"15.3201471151";"3";"1";"6";"dvnd";"26"
"94447914";"5887295";"-2";"3.49853205681";"16.0426671332";"3";"1";"6";"dvnd";"27"
"91108386";"6242321";"-2";"3.67581796646";"14.5952740976";"3";"1";"6";"dvnd";"28"
"88848718";"6139059";"-2";"3.29838013649";"14.4726932906";"3";"1";"6";"dvnd";"29"
"89230237";"6315949";"-2";"3.48629403114";"14.1277640146";"3";"1";"6";"dvnd";"3"
"95888633";"6128438";"-2";"3.13524603844";"15.6465045416";"3";"1";"6";"dvnd";"30"
"90192683";"6178843";"-2";"3.26471114159";"14.5970180825";"3";"1";"6";"dvnd";"31"
"95087231";"6129696";"-2";"2.98222208023";"15.5125524985";"3";"1";"6";"dvnd";"32"
"96101251";"6071163";"-2";"3.83307003975";"15.8291337261";"3";"1";"6";"dvnd";"33"
"92955386";"6232410";"-2";"3.34730291367";"14.9148380803";"3";"1";"6";"dvnd";"34"
"91787236";"6264542";"-2";"3.51867699623";"14.6518669681";"3";"1";"6";"dvnd";"35"
"94107340";"6241660";"-2";"3.01545500755";"15.0772935405";"3";"1";"6";"dvnd";"36"
"92947660";"6089095";"-2";"3.6202712059";"15.2646099297";"3";"1";"6";"dvnd";"37"
"96876952";"6020380";"-2";"3.59194803238";"16.0915012009";"3";"1";"6";"dvnd";"38"
"92877862";"6166930";"-2";"3.29709601402";"15.0606317892";"3";"1";"6";"dvnd";"39"
"88328698";"5904625";"-2";"3.53964805603";"14.9592392404";"3";"1";"6";"dvnd";"4"
"90259074";"6290158";"-2";"3.01591491699";"14.3492538661";"3";"1";"6";"dvnd";"40"
"90328852";"5945875";"-2";"3.53151798248";"15.1918518301";"3";"1";"6";"dvnd";"41"
"98454241";"6062991";"-2";"3.13006806374";"16.2385596482";"3";"1";"6";"dvnd";"42"
"91950061";"6067404";"-2";"3.29382014275";"15.1547615751";"3";"1";"6";"dvnd";"43"
"94665881";"6239048";"-2";"3.09053301811";"15.1731291377";"3";"1";"6";"dvnd";"44"
"91000250";"6140547";"-2";"2.97488307953";"14.8195673773";"3";"1";"6";"dvnd";"45"
"94032814";"6008686";"-2";"3.19121408463";"15.6494804355";"3";"1";"6";"dvnd";"46"
"91591661";"6064158";"-2";"3.28335285187";"15.1037721972";"3";"1";"6";"dvnd";"47"
"92276284";"5876758";"-2";"3.45330095291";"15.701902988";"3";"1";"6";"dvnd";"48"
"90940857";"6230912";"-2";"3.0429661274";"14.5951117589";"3";"1";"6";"dvnd";"49"
"94356898";"5998556";"-2";"2.97250103951";"15.7299353378";"3";"1";"6";"dvnd";"5"
"91730558";"6032997";"-2";"3.2571349144";"15.2048074945";"3";"1";"6";"dvnd";"50"
"94234447";"6062933";"-2";"3.29589700699";"15.5427162068";"3";"1";"6";"dvnd";"51"
"92873449";"6183895";"-2";"3.01210808754";"15.0186005746";"3";"1";"6";"dvnd";"52"
"95800535";"6063412";"-2";"3.43762087822";"15.799773296";"3";"1";"6";"dvnd";"53"
"94143706";"6217847";"-2";"2.92903900146";"15.1408849398";"3";"1";"6";"dvnd";"54"
"85770654";"6227556";"-2";"3.51987314224";"13.7727631835";"3";"1";"6";"dvnd";"55"
"90535003";"6104111";"-2";"3.1386911869";"14.8318081044";"3";"1";"6";"dvnd";"56"
"91267609";"6004982";"-2";"3.38838005066";"15.1986482224";"3";"1";"6";"dvnd";"57"
"84433767";"6202505";"-2";"3.42365598679";"13.6128494858";"3";"1";"6";"dvnd";"58"
"95832691";"6144173";"-2";"3.38214206696";"15.5973295348";"3";"1";"6";"dvnd";"59"
"93112980";"6120376";"-2";"3.4129679203";"15.2136045236";"3";"1";"6";"dvnd";"6"
"93364637";"5874274";"-2";"3.5200920105";"15.8938171764";"3";"1";"6";"dvnd";"60"
"89416398";"6190927";"-2";"3.31063103676";"14.4431355757";"3";"1";"6";"dvnd";"61"
"91366152";"6056657";"-2";"3.18411302567";"15.0852445499";"3";"1";"6";"dvnd";"62"
"89961213";"6112123";"-2";"3.18159604073";"14.7184886495";"3";"1";"6";"dvnd";"63"
"91307380";"6216929";"-2";"3.16417098045";"14.6868944458";"3";"1";"6";"dvnd";"64"
"97449169";"5945099";"-2";"3.29789996147";"16.3915132448";"3";"1";"6";"dvnd";"65"
"89511516";"5953056";"-2";"3.24319005013";"15.0362294593";"3";"1";"6";"dvnd";"66"
"93682688";"6027574";"-2";"3.71805906296";"15.5423538558";"3";"1";"6";"dvnd";"67"
"95488665";"6177561";"-2";"3.30250501633";"15.4573406883";"3";"1";"6";"dvnd";"68"
"92102817";"6057582";"-2";"3.54208517075";"15.20455142";"3";"1";"6";"dvnd";"69"
"94570665";"6224299";"-2";"3.07429480553";"15.1937856777";"3";"1";"6";"dvnd";"7"
"92250575";"6184084";"-2";"3.3581609726";"14.9174194594";"3";"1";"6";"dvnd";"70"
"91281001";"6334759";"-2";"3.23315095901";"14.4095459669";"3";"1";"6";"dvnd";"71"
"88821529";"6296924";"-2";"3.3869099617";"14.1055424839";"3";"1";"6";"dvnd";"72"
"94680876";"5857589";"-2";"3.58708286285";"16.1637964016";"3";"1";"6";"dvnd";"73"
"96678554";"6159464";"-2";"3.44098687172";"15.6959362048";"3";"1";"6";"dvnd";"74"
"92957377";"5959655";"-2";"3.33538198471";"15.5977782271";"3";"1";"6";"dvnd";"75"
"94578464";"6169604";"-2";"3.46458911896";"15.3297462852";"3";"1";"6";"dvnd";"76"
"96624593";"6263528";"-2";"3.3683950901";"15.4265444331";"3";"1";"6";"dvnd";"77"
"94991047";"6297908";"-2";"3.48849606514";"15.0829524661";"3";"1";"6";"dvnd";"78"
"93699447";"6139392";"-2";"3.1734380722";"15.2620075408";"3";"1";"6";"dvnd";"79"
"90302327";"6166698";"-2";"3.53610014915";"14.6435461895";"3";"1";"6";"dvnd";"8"
"91691925";"6428282";"-2";"3.28411793709";"14.2638305227";"3";"1";"6";"dvnd";"80"
"92236362";"6345550";"-2";"3.60591816902";"14.5355977023";"3";"1";"6";"dvnd";"81"
"95563806";"5960589";"-2";"3.49619412422";"16.0326112067";"3";"1";"6";"dvnd";"82"
"94832474";"6387143";"-2";"3.37458515167";"14.8474010994";"3";"1";"6";"dvnd";"83"
"94323375";"6246718";"-2";"3.10584378242";"15.0996691383";"3";"1";"6";"dvnd";"84"
"95599424";"6273462";"-2";"3.31561303139";"15.2387029682";"3";"1";"6";"dvnd";"85"
"91879086";"5991021";"-2";"3.42087697983";"15.3361315208";"3";"1";"6";"dvnd";"86"
"91740666";"6230058";"-2";"3.42531299591";"14.7254914802";"3";"1";"6";"dvnd";"87"
"93209349";"6014983";"-2";"3.56022906303";"15.4961949186";"3";"1";"6";"dvnd";"88"
"93662437";"6123033";"-2";"3.43642401695";"15.2967388874";"3";"1";"6";"dvnd";"89"
"101167332";"6122104";"-2";"3.28994297981";"16.5249286846";"3";"1";"6";"dvnd";"9"
"93383683";"6273263";"-2";"3.27517390251";"14.8859824624";"3";"1";"6";"dvnd";"90"
"88478732";"6023935";"-2";"3.41429305077";"14.6878629998";"3";"1";"6";"dvnd";"91"
"94260334";"6092134";"-2";"3.31353783607";"15.4724656418";"3";"1";"6";"dvnd";"92"
"93975382";"6112129";"-2";"3.39692592621";"15.3752288278";"3";"1";"6";"dvnd";"93"
"98829434";"6342810";"-2";"3.24800610542";"15.5813328793";"3";"1";"6";"dvnd";"94"
"92045778";"5946001";"-2";"3.29233288765";"15.4802829667";"3";"1";"6";"dvnd";"95"
"93573838";"5994895";"-2";"3.78781604767";"15.6089202563";"3";"1";"6";"dvnd";"96"
"89096455";"6156569";"-2";"3.55013799667";"14.4717707216";"3";"1";"6";"dvnd";"97"
"94498934";"6175822";"-2";"3.02189707756";"15.3014342058";"3";"1";"6";"dvnd";"98"
"92846902";"6215383";"-2";"3.44281792641";"14.9382430656";"3";"1";"6";"dvnd";"99"
"30994238";"1944192";"-2";"5.18327116966";"15.9419635509";"4";"1";"6";"dvnd";"0"
"32748190";"2018278";"-2";"4.40821790695";"16.2258073467";"4";"1";"6";"dvnd";"1"
"32851442";"2013662";"-2";"4.87802600861";"16.3142781658";"4";"1";"6";"dvnd";"10"
"33347951";"1982073";"-2";"5.41781616211";"16.8247844555";"4";"1";"6";"dvnd";"11"
"32273235";"2011456";"-2";"5.19298410416";"16.0447133817";"4";"1";"6";"dvnd";"12"
"32322257";"2031376";"-2";"4.66094899178";"15.9115087507";"4";"1";"6";"dvnd";"13"
