in4initial;in2initial;in6initial;in3initial;in1initial;in5initial;in0initial;in7initial;in4final;in2final;in6final;in3final;in1final;in5final;in0final;in7final;in4time;in2time;in6time;in3time;in1time;in5time;in0time;in7time;in4count;in2count;in6count;in3count;in1count;in5count;in0count;in7count;in4imp;in2imp;in6imp;in3imp;in1imp;in5imp;in0imp;in7imp
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;2003841;7418064;3382598;6092836;1038901;15300751;142945;5595845;3.44971513748;3.158867836;5.47694206238;3.66538691521;3.21104598045;4.69484806061;3.13425898552;9.29338788986;616;105;693;298;108;607;77;1295;16.6875021521;1.8114772264;8.43628122526;2.75760696661;8.34612345161;5.48163511713;3.90904193921;24.0879329217
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1991724;7214001;3449568;6090935;1016843;15242925;138092;5718346;5.07214379311;2.87058591843;5.37872195244;3.227602005;3.10113191605;4.27885699272;2.90257787704;7.89563298225;572;87;633;218;146;450;52;1264;16.7890234792;1.86271862175;8.27249904916;2.75846762443;8.52717282806;5.50243040624;4.04641832981;23.5719103041
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;2004858;7203306;3436150;6243045;1019514;15438812;142359;5594704;4.72328305244;2.96210885048;4.94959402084;3.24789810181;4.28723096848;4.16928100586;3.14070701599;9.10343718529;703;97;576;252;136;393;96;1228;16.6790371188;1.86548426514;8.3048027589;2.69125835229;8.50483269479;5.43261579971;3.92513293856;24.0928454839
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1951647;7198062;3326724;6105306;1017194;15160702;138200;5451634;4.6971180439;2.70373702049;5.41820502281;3.21648097038;3.03913497925;4.88753581047;3.18195605278;9.23594021797;704;77;651;287;104;610;80;1277;17.1337854643;1.86684332533;8.57797280448;2.7519745939;8.5242303828;5.53227245018;4.04325615051;24.7251262649
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1978227;7219989;3378623;6108867;989245;15461021;143021;5622962;4.45849299431;2.72104120255;3.9900200367;3.3676970005;1.96351909637;3.42682409286;2.74345183372;8.86420679092;767;89;644;229;116;550;80;1230;16.9035712282;1.86117374971;8.44620663507;2.7503704042;8.76506426618;5.42481211299;3.90696471148;23.9717677267
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1986803;7222233;3414542;5978076;1035404;15108211;145795;5611258;4.52476191521;3.26109099388;5.10212802887;3.50039196014;1.89839291573;4.079018116;2.43438100815;8.69753289223;657;140;618;266;114;485;52;1223;16.830607262;1.86059546957;8.35735744355;2.81054422861;8.37431186281;5.55149342301;3.83262800508;24.0217682024
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1976273;7424799;3453759;6007518;1018061;15380982;143268;5590399;4.82367801666;2.88997602463;4.58160090446;3.04063010216;4.24440693855;4.72491002083;2.96179914474;8.53709578514;798;109;558;232;84;562;68;1194;16.9202842927;1.80983404399;8.26246069862;2.79677014701;8.516970987;5.45304155482;3.90022894156;24.1113986676
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1971035;7418286;3448884;6309128;1057889;15373617;140243;5629241;4.31325101852;3.07257318497;4.57519388199;3.28668403625;3.26409506798;4.40787696838;3.00343799591;9.19827985764;687;101;547;210;114;457;66;1298;16.9652497292;1.81142301604;8.27413969272;2.66306960328;8.19631927357;5.45565392972;3.98435572542;23.9450290012
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;1997709;7193830;3474811;6344739;1008408;15165373;146459;5547388;4.93607616425;3.05925607681;5.10433912277;2.9421069622;2.73342609406;4.35421395302;3.06904387474;9.3490729332;694;107;616;218;130;518;68;1277;16.7387247092;1.86794155547;8.21240291918;2.64812264145;8.59849981357;5.53056848651;3.81525205006;24.2983434726
33439101;13437654;28536548;16801647;8670796;83873134;558778;134792339;2014345;7426271;3420926;6157133;1040251;15334902;151567;5656131;4.56421303749;3.03872108459;4.86165595055;3.24930691719;3.11676287651;4.41795778275;2.82716107368;8.75785493851;684;132;530;238;119;535;65;1197;16.6004835319;1.80947530732;8.34176126581;2.72881014589;8.33529215545;5.46942745379;3.68667322042;23.8311911446
