in7initial;in6initial;in4initial;in5initial;in0initial;in2initial;in1initial;in3initial;in7final;in6final;in4final;in5final;in0final;in2final;in1final;in3final;in7time;in6time;in4time;in5time;in0time;in2time;in1time;in3time;in7count;in6count;in4count;in5count;in0count;in2count;in1count;in3count
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5565516;3423202;2001222;15367623;142456;7199400;1008370;6178718;7.37377500534;3.56255292892;2.882335186;2.87561607361;1.31206393242;1.36008119583;1.42848587036;1.62449407578;1216;704;769;592;98;122;169;264
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5504545;3376983;1987979;15714122;146268;7193052;1031346;6041485;7.64517211914;3.41614294052;2.70605993271;2.64665818214;1.31620311737;1.31564617157;1.40650200844;1.73800516129;1288;655;732;524;92;86;161;320
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5525080;3404930;2023064;15237304;142676;7192320;995749;6218622;7.70900297165;3.82220220566;2.60372519493;3.05172896385;1.36198997498;1.39040017128;1.57052206993;1.82228302956;1325;774;675;652;86;121;216;319
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5589964;3395277;2001248;15422708;141754;7193052;1012054;6012921;8.07496190071;3.81548118591;2.72218680382;2.69253110886;1.25669717789;1.33667302132;1.45682501793;1.70523500443;1368;751;721;559;63;102;182;313
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5514126;3342337;1983406;15287653;141183;7193052;998745;6094985;7.35845088959;3.54087281227;2.77133107185;2.56541585922;1.2972741127;1.38662600517;1.51393914223;1.86745691299;1223;705;767;515;82;136;216;338
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5692313;3420802;1975335;14982714;141194;7192320;997874;6265632;7.5325319767;3.33737897873;2.80810713768;3.02531599998;1.28077602386;1.35589599609;1.45631122589;1.68315315247;1254;629;735;670;73;107;191;298
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5629464;3403432;1981868;15480041;149297;7192320;1006244;6495378;7.49433207512;3.71475315094;2.62925195694;2.68014597893;1.26626491547;1.46092796326;1.40424489975;1.60902690887;1247;755;687;557;68;129;148;249
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5658400;3459216;1996688;15065496;143046;7199400;1060559;6293504;7.34697794914;4.06107091904;2.82104587555;2.93845510483;1.29205298424;1.35498809814;1.4079220295;1.73866987228;1241;819;778;632;71;117;160;332
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5672379;3364466;1996412;15501053;138269;7200240;1004571;6164749;6.91135597229;3.59472608566;2.54731798172;2.84065008163;1.28472304344;1.31218719482;1.46221995354;1.87772297859;1149;713;648;606;76;91;184;364
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5687849;3376916;2068870;15523005;151468;7200972;1036087;6301680;6.89628100395;3.63598418236;2.79533910751;2.53761696815;1.27538704872;1.31117296219;1.54233789444;1.75083303452;1150;738;730;505;76;99;183;296
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5530147;3413620;2054930;14819548;138200;7193052;1080868;6050919;8.1750099659;3.89954686165;2.50686311722;3.02138495445;1.28837203979;1.36827993393;1.39909696579;1.71058893204;1373;777;655;677;73;123;149;311
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5613036;3467425;2013023;15210656;142823;7192320;987945;5982098;8.84441995621;3.635420084;2.9292280674;2.80223107338;1.30178809166;1.35728597641;1.5196518898;1.85934209824;1534;728;826;602;87;116;227;340
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5655452;3411302;2023668;15402318;138092;7193052;1019002;6210480;7.92055606842;3.78716802597;2.65571117401;3.01678586006;1.29648280144;1.35854911804;1.50712203979;1.71407103539;1353;761;697;680;88;116;211;315
134792339;28536548;33439101;83873134;558778;13437654;8670796;16801647;5583593;3500946;2028407;15430839;141194;7192320;1007808;6208731;7.8787560463;3.41748309135;2.53831291199;2.62183308601;1.2962911129;1.34128880501;1.41296386719;1.72737789154;1350;655;656;523;81;108;170;310
