in2initial;in3initial;in7initial;in5initial;in0initial;in1initial;in4initial;in6initial;in2final;in3final;in7final;in5final;in0final;in1final;in4final;in6final;in2time;in3time;in7time;in5time;in0time;in1time;in4time;in6time;in2count;in3count;in7count;in5count;in0count;in1count;in4count;in6count;in2imp;in3imp;in7imp;in5imp;in0imp;in1imp;in4imp;in6imp
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6269089;5519956;14992107;136816;1011386;2024984;3427999;2.99375915527;3.4562060833;9.96283507347;4.75426602364;3.06733393669;3.22528195381;4.64837503433;5.54486203194;70;251;1314;545;45;119;621;665;1.86608891133;2.68007791882;24.4190966377;5.59448608524;4.08415682376;8.57318175257;16.5132667715;8.32454968627
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7193892;6379414;5565617;15367291;136517;998582;1995384;3393533;3.05465006828;4.5342271328;10.471585989;4.38773179054;3.31207895279;2.74537587166;4.70778203011;5.81064486504;86;231;1418;415;88;82;637;682;1.86792545676;2.63372889736;24.2187593936;5.45789976906;4.093101958;8.68310864806;16.7582284914;8.40909694999
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7201887;6581441;5600356;14923333;150470;1052808;2013124;3377326;3.0008790493;3.40852999687;9.10346388817;4.55976605415;3.11856293678;3.07652997971;4.56492495537;5.05035400391;86;202;1162;527;55;77;612;544;1.86585182467;2.55288271976;24.0685304648;5.62026820684;3.71355087393;8.2358758672;16.6105520574;8.44945024555
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6224969;5767335;15387031;135686;967566;2012228;3460894;3.08177089691;3.24556589127;9.53732895851;5.01295113564;2.89548587799;4.29569602013;3.97459888458;5.37359404564;66;304;1249;627;49;96;514;650;1.86608891133;2.6990732002;23.3716853625;5.45089783728;4.11816989225;8.96145172526;16.6179483637;8.24542675968
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6261539;5557755;15270709;143445;1011386;1987742;3405438;3.11954903603;3.44774103165;9.83330988884;4.27998304367;2.90326118469;3.27880811691;4.96550583839;5.44352197647;54;206;1298;533;52;113;704;634;1.8664963747;2.68330948669;24.2530192497;5.49241911427;3.89541636167;8.57318175257;16.8226565621;8.37969976256
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7195704;6350192;5678526;15185484;148116;1047869;1993089;3405449;3.123721838;3.22290492058;8.12694406509;4.66441512108;2.65121293068;3.25379085541;4.63436198235;6.12341713905;97;288;1059;541;33;104;546;819;1.86745508153;2.64584866095;23.7372055706;5.52324404016;3.77257014772;8.27469464217;16.7775252385;8.37967269514
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200240;6148624;5492923;15398204;138451;1012726;2037901;3453961;3.06781601906;3.40155005455;8.93724393845;4.55035400391;3.18366289139;3.10222792625;4.42700910568;5.47221112251;68;257;1117;462;97;142;615;657;1.86627862405;2.73258651041;24.5392733523;5.44694264344;4.03592606771;8.56183804899;16.4085993382;8.26197748035
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7166192;6177688;5460029;15328385;139223;1047620;2015608;3419605;3.17891597748;3.38091921806;9.65048217773;4.94464087486;3.03610897064;3.0916261673;4.47639393806;5.93389701843;113;149;1239;590;85;131;607;759;1.87514568407;2.71973058529;24.6871104531;5.4717528298;4.01354661227;8.27666138485;16.5900815039;8.34498370426
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7193052;6440644;5543714;15783041;140729;1065536;1966969;3454878;3.01277709007;3.54930996895;8.65114593506;4.91378903389;3.00463914871;3.20040202141;5.30478906631;5.83605790138;47;246;1128;545;54;110;881;711;1.8681435919;2.60869052846;24.314446777;5.31413014767;3.97059596814;8.13749699682;17.000319273;8.25978457126
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7179406;6048230;5519188;15121654;139340;1001013;1967941;3458489;3.09482192993;3.48241591454;9.40994501114;4.74807691574;3.00983786583;3.28653097153;4.10093402863;5.25275993347;101;225;1273;531;83;115;757;567;1.87169439923;2.77794445648;24.4224945771;5.54655820058;4.01017654658;8.66202137235;16.9919225221;8.25116055017
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7198668;6031982;5574033;15246770;141758;1010903;2020735;3404905;2.82077407837;3.48233699799;10.1024699211;4.51963496208;3.35460495949;2.12277388573;4.63901400566;6.00837993622;54;187;1357;479;66;130;602;763;1.86668617027;2.78542724431;24.1821924987;5.50104277824;3.94177400923;8.57727793864;16.5479892217;8.38101151133
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6282679;5705854;14850929;148964;956050;1985817;3568694;3.21630311012;3.05052995682;9.81189203262;5.32538795471;3.08709597588;2.97886896133;4.19043397903;5.28696298599;92;211;1303;656;51;119;535;578;1.86608891133;2.67428066912;23.6235170055;5.64766917948;3.75109422411;9.06939595209;16.8389640133;7.99635608993
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7225899;6142479;5519220;15213903;147810;1027169;2013751;3438418;3.00653004646;3.46783995628;9.94475603104;4.49942421913;3.21337485313;3.06927108765;3.56964182854;4.90894985199;82;213;1315;526;88;85;620;615;1.85965151187;2.73532021843;24.4223529774;5.51292682752;3.78038021785;8.44145023847;16.6053802084;8.29932486393
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6080907;5491688;15278629;136699;979381;1958242;3440660;3.03501582146;3.53755903244;9.83795404434;4.87954306602;2.69516301155;3.2162899971;4.94846200943;4.98936295509;73;286;1317;546;49;124;697;561;1.8664963747;2.76301660262;24.5447918746;5.48957200283;4.08765243345;8.85334308099;17.0760820164;8.29391686479
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6049651;5607994;15127771;142803;1000818;2081255;3510278;3.31542205811;3.17088294029;9.91961288452;4.57432508469;3.20315289497;3.18102407455;4.86584186554;5.81860613823;88;186;1348;492;52;92;646;711;1.8664963747;2.77729194626;24.0357495033;5.54431541831;3.91292900009;8.66370908597;16.0667967164;8.12942678614
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6070892;5544628;15535486;143063;1033919;2025916;3385215;2.78680205345;2.88133692741;9.47436308861;5.11564898491;2.68195104599;1.89205694199;4.62466311455;5.19186019897;58;201;1273;577;33;102;621;583;1.8664963747;2.7675746826;24.3104386805;5.39880979584;3.90581771667;8.38633974228;16.5056700278;8.42975940967
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200372;6116302;5518368;15396575;143691;1032396;1982376;3408900;3.21259999275;3.48173713684;8.85954809189;4.46737194061;2.87529802322;3.08926486969;4.95287704468;4.65590190887;59;258;1120;488;41;85;727;537;1.86624441071;2.74702704347;24.4261236293;5.44751894496;3.88874738153;8.3987113472;16.8681930169;8.37118953328
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6093798;5533111;15387257;139627;1032928;1990086;3467404;3.02271699905;3.31008410454;9.71949601173;4.97275209427;2.63040113449;3.02617096901;4.87494111061;5.54923510551;57;218;1295;574;47;119;680;628;1.86608891133;2.75717163582;24.3610401093;5.45081777733;4.00193372342;8.3943856687;16.8028421887;8.22994609223
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6221499;5605695;15178335;140379;1007122;1954635;3422979;2.92519617081;2.29482483864;8.98901295662;4.47639513016;3.37771606445;3.03482484818;4.58394503593;5.1576359272;78;266;1199;485;83;88;624;636;1.8664963747;2.70057859047;24.0456070122;5.52584548964;3.98049565818;8.60947928851;17.1075934893;8.33675812793
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200240;6196554;5626269;15105870;143428;1061950;1994403;3432500;3.17593097687;3.47273802757;9.24650716782;5.01857280731;2.81775903702;3.0695040226;4.3846988678;5.17304301262;80;207;1195;603;54;76;516;620;1.86627862405;2.71145010598;23.9576776368;5.55235375387;3.89587807123;8.16497575215;16.7664714704;8.31363379461
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7176726;6371390;5456967;15092063;141473;988252;2002865;3449597;2.79577898979;3.31526589394;8.72242712975;4.68065404892;3.02660894394;3.22399091721;4.77650499344;5.39926195145;118;182;1178;533;70;130;657;573;1.87239334482;2.63704576238;24.7009628242;5.55743333433;3.94971478657;8.7738714417;16.6956340043;8.27242950408
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7205618;5999651;5640380;15446806;140446;1056201;1950718;3428109;3.01056098938;3.26572108269;9.55160093307;4.40880799294;2.83638095856;3.05906295776;4.59999489784;5.53034806252;68;273;1229;539;73;107;638;670;1.86488570446;2.80043739211;23.8977407551;5.4298043233;3.97859675605;8.20941847243;17.141945171;8.32428257095
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6386169;5739363;15141377;140729;1063321;2009311;3462626;3.03760385513;2.26572799683;8.56462407112;4.65745592117;3.12767481804;3.19955205917;4.98672604561;5.45346784592;78;234;1112;519;53;132;703;634;1.8664963747;2.63094305835;23.4855922164;5.53933331163;3.97059596814;8.15444818639;16.6420733276;8.24130241037
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7194624;6131822;5599934;14818462;143487;1077852;2000771;3415446;2.9343521595;3.30184102058;9.0296959877;3.70089697838;2.68481898308;3.12213206291;3.62593793869;5.0153169632;60;177;1151;533;44;149;626;561;1.86773540911;2.7400741574;24.0703442219;5.66004312728;3.89427613651;8.04451446024;16.713107597;8.35514541878
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6341586;5590122;15235034;152398;1066322;1979406;3420270;2.70850396156;3.40190196037;9.52885508537;4.9241399765;3.03743910789;3.17217206955;4.34771490097;4.83780407906;46;248;1255;575;58;110;623;480;1.86608891133;2.64943927276;24.1125934282;5.50528039517;3.66657042743;8.13149874053;16.8935028994;8.34336119663
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7202568;6195064;5472976;15168278;143172;1008311;2011473;3523538;2.81296086311;3.45308494568;9.91273880005;4.65745401382;3.1805729866;2.04370307922;4.61768198013;5.4711689949;44;233;1355;519;49;166;657;638;1.8656754091;2.71210224785;24.6287100473;5.52950928246;3.90284413153;8.59932699336;16.6241858578;8.09883361553
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7198668;6295304;5550590;15006454;142760;1037049;1992143;3415114;2.01721692085;3.2298169136;10.5840301514;4.12515807152;2.83999800682;3.23861384392;4.23518109322;5.5103161335;119;250;1229;468;56;92;584;636;1.86668617027;2.66891749787;24.2843263509;5.58913744713;3.91410759316;8.36102826385;16.7854923065;8.35595766349
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7139330;6234839;5576983;15255036;138092;1015482;1981050;3411662;2.86469197273;3.2513730526;9.79634714127;4.5823969841;2.94157505035;3.05352711678;4.87214612961;6.35186100006;72;184;1248;516;66;127;695;848;1.88220099085;2.69480045916;24.1694010902;5.49806201703;4.04641832981;8.53860137353;16.8794836072;8.36441241835
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6469207;5627851;15104841;138451;994182;2013688;3417225;2.82022094727;3.5238699913;8.99822402;4.84747982025;2.83489203453;2.99063611031;4.67583298683;5.50104403496;44;270;1156;571;85;116;669;631;1.8664963747;2.59717257463;23.9509430864;5.55273200161;4.03592606771;8.72153790755;16.6058997223;8.35079574801
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7192452;6550633;5620270;15316391;149923;1008344;1940462;3443556;3.30650210381;3.49199604988;9.50407195091;4.72140979767;2.791203022;3.17838406563;4.29229092598;5.5498290062;89;201;1240;592;40;106;583;630;1.86829943391;2.56488907255;23.9832497371;5.47603766449;3.72709991129;8.59904556382;17.2325461668;8.2869417544
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7196044;6221443;5608635;15263711;136132;965140;2011965;3422742;3.23335003853;2.1995639801;9.25474286079;3.77410697937;2.93138289452;3.06270194054;4.50776600838;5.65355491638;65;215;1220;534;58;124;556;698;1.86736684767;2.70060289872;24.0330025042;5.49493724036;4.10467781271;8.98397745405;16.6201206283;8.33733538783
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7194132;6041220;5492364;14941239;140729;1060477;2010480;3380260;2.39697599411;3.37618398666;7.85104703903;4.47255301476;2.79154801369;2.83805608749;4.6381289959;5.39990115166;54;217;1154;479;53;85;597;592;1.86786314179;2.78116787669;24.5417709023;5.61353271974;3.97059596814;8.17631688382;16.6323967411;8.44211628691
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7407607;6696495;5562735;14767163;148149;1016221;1994862;3395858;2.79036188126;3.43343400955;9.47792196274;4.80365896225;3.05930900574;2.94347596169;4.94562196732;5.62439703941;95;210;1211;605;57;88;692;654;1.81403441084;2.50902106251;24.2313069021;5.67970530291;3.77172981255;8.53239206826;16.7626136545;8.40333959783
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7202568;6219290;5673164;15239722;142803;1025723;1985402;3460288;2.68435120583;3.62468409538;9.56371593475;4.69308996201;2.50225090981;3.31411290169;4.59721207619;5.59048390388;44;304;1255;543;40;162;572;673;1.8656754091;2.70153779611;23.7596408283;5.50358687645;3.91292900009;8.45335046596;16.8424837892;8.2468707807
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;5818410;5599074;15149324;139340;1009453;1952790;3464964;3.38474678993;3.56508016586;9.19685101509;4.60252809525;1.98296308517;2.76569485664;4.55404496193;4.31901979446;74;271;1229;519;50;105;592;615;1.8664963747;2.88766982732;24.0740413504;5.5364275;4.01017654658;8.58959852514;17.1237567788;8.2357415546
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7195704;6222550;5573376;15250779;138115;1003109;1967417;3439600;3.07411718369;3.48675489426;9.88718795776;4.56703305244;2.93816781044;2.92040801048;4.55245304108;5.46763896942;90;266;1332;503;78;115;605;631;1.86745508153;2.70012245783;24.1850431408;5.49959670913;4.04574448829;8.64392204636;16.9964481348;8.29647284568
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7199400;6302259;5655447;14910481;140037;1021587;1986268;3424250;3.25646591187;3.3182990551;9.15915584564;4.95706510544;3.06239485741;2.86386394501;4.73076796532;4.19529104233;86;263;1154;584;82;108;613;575;1.8664963747;2.66597215379;23.8340734163;5.62511256344;3.99021687126;8.48757472442;16.8351405752;8.33366372198
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6034042;5622221;15310961;142913;1002143;1930504;3417189;2.95806407928;3.62226200104;10.4493279457;4.59592986107;3.00056815147;2.60473799706;4.35717606544;4.79964613914;72;313;1399;533;44;75;537;559;1.86608891133;2.78447630958;23.9749271685;5.47797972969;3.90991722237;8.65225421921;17.3214357494;8.35088372343
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6059582;5592739;15504586;142803;1063669;2011670;3429923;3.19722008705;3.48141884804;8.86473488808;4.9607629776;2.52151489258;3.21491479874;4.63701295853;5.68690681458;63;285;1099;566;37;127;634;686;1.86608891133;2.77274026492;24.101310467;5.40956940095;3.91292900009;8.15178030007;16.6225578748;8.31988006728
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7200972;6340607;5662207;14992275;139799;979829;1998811;3500118;3.30594611168;3.36906290054;9.53507804871;3.86650514603;3.0871860981;3.11843395233;4.4262111187;5.54100394249;91;257;1269;580;50;141;535;611;1.86608891133;2.64984835048;23.8056183746;5.59442339471;3.99700999292;8.84929513211;16.7294961855;8.15302455517
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7194624;6352449;5550166;14764343;139685;1029309;2015537;3388520;3.08445119858;3.63831186295;9.24591779709;4.25076293945;3.11461997032;3.00878000259;4.44265198708;4.61510801315;74;300;1206;545;54;123;678;686;1.86773540911;2.64490860139;24.2861815304;5.68079013065;4.00027204066;8.42389991732;16.5906659119;8.42153742637
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7194624;6399466;5580229;15268269;140717;1003879;2041023;3407599;2.82768702507;3.22888803482;7.83948397636;4.49490499496;3.00841379166;3.26443099976;4.18409991264;4.76105999947;63;204;1014;484;62;97;557;733;1.86773540911;2.62547640694;24.1553418327;5.49329684983;3.97093457081;8.63729194455;16.3835003329;8.37438560112
13437654;16801647;134792339;83873134;558778;8670796;33439101;28536548;7157790;6355847;5668234;15329162;138200;1017859;1993445;3438994;3.14913320541;3.43735384941;9.70919394493;4.79382586479;2.78477406502;3.13205599785;4.76025319099;4.52105998993;138;206;1289;530;58;136;634;647;1.87734677882;2.64349456493;23.7803060001;5.47147547922;4.04325615051;8.51866122911;16.7745290189;8.29793480303
