in5initial;in7initial;in0initial;in3initial;in6initial;in4initial;in1initial;in2initial;in5final;in7final;in0final;in3final;in6final;in4final;in1final;in2final;in5time;in7time;in0time;in3time;in6time;in4time;in1time;in2time;in5count;in7count;in0count;in3count;in6count;in4count;in1count;in2count
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15157124;5663757;143522;6042081;3416944;2022528;1016022;7193052;5.115888834;14.1762990952;1.20797419548;2.2755010128;7.77473592758;4.49886202812;1.41942286491;1.27713298798;687;1237;95;385;906;768;187;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15130984;5618577;147750;6033820;3392088;2013875;1003853;7192320;4.99677014351;15.6943981647;1.22480201721;2.29367804527;5.94017195702;4.07267999649;1.49274611473;1.3031308651;655;1364;106;371;672;648;225;94
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15037214;5581915;147810;6147644;3437420;1986347;1018965;7193052;5.09668898582;14.2766878605;1.24858307838;2.19902610779;6.68688797951;4.16169190407;1.43757200241;1.2660741806;644;1231;116;355;761;686;191;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15036132;5557254;164499;6157006;3378654;1977272;1035268;7193052;4.85994696617;14.3237469196;1.2267510891;2.31401801109;6.21742796898;4.42294597626;1.38036608696;1.36437082291;619;1231;104;376;703;758;168;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;14826482;5644134;140028;6035367;3441493;2004129;1001871;7193052;4.87263178825;14.7671611309;1.22654294968;2.13597011566;6.60874390602;4.30572199821;1.43251800537;1.39446496964;641;1287;100;356;744;703;194;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;14874877;5543272;147453;6079379;3472506;2043568;1013320;7193052;4.57427692413;16.2523539066;1.21050596237;2.10310411453;6.81628990173;3.89171910286;1.5002040863;1.30518293381;583;1399;100;343;797;634;218;96
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15338924;5605912;141609;6147644;3376858;2023363;1002145;7192320;4.71829199791;14.2135767937;1.26449584961;2.12186789513;6.27117919922;4.48568606377;1.5258808136;1.27342104912;589;1234;118;347;723;772;238;95
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;14982499;5623358;142195;6035367;3451194;2015096;1039713;7193052;4.63926506042;14.5430510044;1.25966787338;2.09798789024;6.28718900681;3.79641890526;1.48757696152;1.2785410881;595;1256;115;348;716;626;208;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15812132;5637808;147750;6043761;3402195;2008598;1024077;7193052;4.5877199173;15.2453219891;1.2293009758;2.21269798279;5.56622815132;4.05648589134;1.46153998375;1.26987600327;595;1324;102;373;619;674;215;97
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15113057;5679954;143537;6117015;3384279;2008926;1029586;7193052;4.70682215691;14.2136101723;1.28736686707;2.29289507866;5.815502882;3.8797390461;1.42861604691;1.37948393822;596;1235;129;373;641;625;172;103
83873134;134792339;558778;16801647;28536548;33439101;8670796;13437654;15164316;5615298;149279;6031755;3461560;2022764;1060783;7193052;4.88223695755;15.2906498909;1.22021102905;2.10535693169;6.77790999413;3.8954269886;1.44498300552;1.35878801346;627;1327;100;348;779;640;203;97
