in5initial;in7initial;in0initial;in2initial;in6initial;in3initial;in1initial;in4initial;in5final;in7final;in0final;in2final;in6final;in3final;in1final;in4final;in5time;in7time;in0time;in2time;in6time;in3time;in1time;in4time;in5count;in7count;in0count;in2count;in6count;in3count;in1count;in4count
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;14943757;5514267;143370;7192320;3372965;6682306;1021375;1984644;3.95220208168;8.51817893982;2.70807003975;2.74914288521;4.11939501762;2.95962285995;2.73272490501;3.75769996643;593;1227;53;51;776;165;106;680
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15606050;5608480;138159;7427628;3434121;5978288;974427;1983960;3.97136998177;9.25230407715;2.69869303703;2.73643398285;5.22457003593;3.15805792809;2.81680607796;4.17547392845;568;1367;60;85;756;334;136;689
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15505100;5677130;161219;7139896;3391718;6384285;1007526;2016189;3.6985039711;8.68785476685;2.63509893417;2.75782799721;4.78864192963;2.85550689697;2.92608714104;3.84708189964;503;1269;53;86;679;188;159;724
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15433464;5560432;144577;7194972;3455660;6290256;1009603;2030314;3.75819706917;8.3397397995;2.63932394981;1.68411779404;4.11843895912;2.95990300179;3.0782289505;3.92909002304;471;1184;52;72;535;234;168;649
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15493519;5634941;162908;7200406;3430600;6112230;1036909;2032037;3.31932997704;8.69352507591;2.6383972168;2.76140594482;4.25606203079;3.06982707977;2.73361897469;3.84709596634;376;1249;43;61;565;274;112;747
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15308399;5648433;141752;7418043;3433952;5983593;1003935;2037244;3.68529009819;8.70706009865;2.75184607506;2.83719706535;3.37028694153;3.15879416466;2.75658106804;3.51249814034;499;1275;80;154;526;272;127;568
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15379321;5672418;151090;7180962;3470257;6024430;1034343;1973799;3.66319799423;8.71791577339;2.76530599594;2.81410193443;4.44950699806;3.07072997093;2.64382791519;3.85538911819;515;1178;73;104;623;266;123;741
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15523023;5607799;148364;7201440;3371007;6210149;963785;2007263;3.62727189064;8.7211329937;2.72453999519;2.7638399601;5.05831193924;3.00347185135;2.78462481499;3.89623594284;471;1260;82;108;689;260;149;760
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15297788;5587950;146426;7457328;3466252;5995918;967516;2026845;3.07773995399;8.8723859787;2.92229485512;2.89474511147;4.62702584267;3.02931189537;2.85062384605;3.82382011414;561;1323;79;110;648;251;112;716
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15504339;5652380;142280;7417088;3412109;6266106;1031343;2020598;4.24196386337;9.39726805687;2.67753887177;2.89393305779;4.44922685623;3.12618398666;1.77208995819;3.71325302124;617;1419;64;105;611;278;159;617
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15443966;5520301;138111;7379084;3438724;6024983;1027880;1983612;3.87060499191;8.67842483521;2.7239279747;1.63035488129;4.38636398315;2.89407014847;2.92306303978;3.03228092194;569;1270;73;60;613;234;158;723
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15605843;5603681;139087;7433490;3456158;6131114;1020353;2018278;3.43488311768;8.77346301079;2.83376789093;2.77458286285;4.44803714752;2.87886190414;2.79858112335;4.10531306267;406;1284;72;92;586;212;163;712
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15173791;5522177;142684;7437852;3438488;6201226;1010883;1962417;3.74185800552;8.8340549469;2.68198800087;2.81733179092;4.13755297661;2.9058868885;2.71261882782;3.9621899128;497;1281;48;95;524;195;144;768
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15201284;5636794;154840;7206470;3399842;6423249;995746;1984304;3.73051714897;8.54198408127;2.59195017815;2.74126911163;4.41775989532;2.83773899078;2.72681379318;3.92120695114;516;1217;37;73;599;190;121;776
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15459984;5692475;145458;7194790;3426585;6396571;957990;1996004;3.58679890633;8.92644095421;2.74952697754;2.89345502853;4.25355005264;3.11565303802;2.82911109924;4.08108997345;429;1325;97;122;540;296;178;664
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15189351;5590202;152182;7195704;3451318;6296539;1044797;1961383;3.38314294815;9.29954409599;2.76596188545;2.81097483635;3.67983293533;2.8903131485;2.75331306458;4.31987786293;668;1306;59;76;628;192;124;783
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15184299;5504147;145241;7205858;3431598;6187282;1005510;2020892;3.87042784691;9.51988482475;2.63792109489;2.73739409447;4.99007701874;3.23692393303;2.88335394859;3.89575195312;509;1397;54;85;723;316;167;782
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15278098;5599115;146730;7434018;3347115;6279938;975325;1996943;3.65894985199;8.16918587685;2.7614839077;2.77371716499;4.26221513748;2.96918010712;2.79859304428;3.69565606117;448;1313;87;133;793;250;150;672
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15214803;5567097;147427;7194790;3496639;6258351;952650;1983549;3.9602060318;8.7308909893;2.72900295258;2.71124696732;4.22997188568;2.81947898865;2.82960891724;3.78406310081;564;1268;59;91;554;173;196;695
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15429968;5717134;139702;7201454;3471334;6148345;1049541;2026415;4.0128531456;8.71592020988;1.78183507919;2.79372692108;4.70705103874;3.05054211617;2.89676499367;4.09822201729;523;1256;60;85;662;278;148;677
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15295263;5582776;137520;7140838;3424727;6285793;1038993;1986020;4.24553799629;8.56113004684;1.79078602791;2.77116394043;4.11374211311;3.17885494232;2.70452094078;3.68218588829;608;1229;61;110;564;308;101;672
83873134;134792339;558778;13437654;28536548;16801647;8670796;33439101;15236301;5682560;139149;7416290;3403571;6265247;1049362;1974143;3.28677797318;7.57183098793;2.84821200371;2.68635582924;3.76091098785;3.1312918663;2.68215203285;3.09301590919;647;1175;60;80;637;223;108;767
