in0initial;in5initial;in6initial;in4initial;in2initial;in1initial;in7initial;in3initial;in0final;in5final;in6final;in4final;in2final;in1final;in7final;in3final;in0time;in5time;in6time;in4time;in2time;in1time;in7time;in3time;in0count;in5count;in6count;in4count;in2count;in1count;in7count;in3count;in0imp;in5imp;in6imp;in4imp;in2imp;in1imp;in7imp;in3imp
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;137101;15057035;3398728;2011944;7192320;966519;5654022;5924390;1.29053401947;3.51429700851;3.80269885063;2.82039999962;1.21927189827;1.33779096603;8.53811407089;2.11352396011;99;652;648;611;117;171;1281;386;4.07566684415;5.57036189396;8.39624353582;16.6202941036;1.86833372264;8.97115938745;23.8400803888;2.83601299037
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;148874;14894898;3466549;2049391;7192320;999316;5653500;6297013;1.24785685539;3.29721593857;4.78241991997;2.85568284988;1.24359083176;1.55132102966;8.41235494614;1.8373670578;78;598;862;626;116;199;1245;345;3.75336190335;5.63099754023;8.23197595072;16.3166038106;1.86833372264;8.67673088392;23.8422815955;2.66819315761
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;141060;14925828;3391606;2018785;7192320;1005640;5541715;6479007;1.25638103485;3.43602204323;4.23927402496;3.14157295227;1.33236193657;1.3085269928;8.40452218056;1.7033059597;115;672;714;728;95;156;1230;310;3.96127888842;5.61932872334;8.41387472484;16.56397338;1.86833372264;8.62216697824;24.3232174516;2.59324414991
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;142043;14946953;3434571;2000330;7193052;1013771;5621725;6239659;1.13268780708;3.08250117302;4.22480797768;3.35767292976;1.20915198326;1.38024497032;9.59397006035;1.78047919273;83;576;709;743;92;183;1430;329;3.93386509719;5.61138674886;8.30862078554;16.7167922293;1.8681435919;8.55301246534;23.9770424558;2.69271878479
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;143604;15114176;3458839;2021760;7193052;1060434;5603285;6235578;1.15488600731;3.04650878906;4.39201903343;2.73733401299;1.34363007545;1.38678693771;8.26731991768;1.6702029705;93;566;781;606;115;152;1226;302;3.89110331189;5.54930245618;8.25032561504;16.5395996557;1.8681435919;8.17664842885;24.0559491441;2.694481089
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;142913;15628793;3447942;2021920;7192320;1016826;5659733;6464580;1.29209685326;3.30062103271;4.20265007019;2.94147086143;1.41202020645;1.59850788116;8.67054104805;1.97559309006;91;597;728;652;110;182;1286;350;3.90991722237;5.3665778285;8.27640024107;16.5382908325;1.86833372264;8.52731539123;23.8160243602;2.59903149161
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;141925;15056626;3381602;1982567;7193052;1011315;5606198;6124781;1.19439601898;3.62920117378;4.34148812294;3.09901309013;1.47306704521;1.29720306396;8.80838298798;1.80943202972;108;703;707;703;122;156;1320;337;3.93713581117;5.57051320794;8.43876600499;16.8665679394;1.8681435919;8.57378363813;24.0434495892;2.74322412507
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;138995;15063988;3508411;1969699;7192320;966605;5554891;6221936;1.18135690689;3.5194811821;4.41401100159;3.06866812706;1.18351221085;1.48263096809;8.42007112503;1.94861102104;100;662;777;646;98;180;1255;350;4.02013022051;5.56779081343;8.13375285849;16.9767568547;1.86833372264;8.9703612127;24.2655236619;2.70038891432
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;144107;14905975;3394340;1992711;7192320;1023889;5685942;6147644;1.16497087479;3.03786611557;4.58149504662;3.13205003738;1.22290086746;1.33141803741;8.59090685844;1.9488902092;86;519;822;663;116;190;1277;349;3.87752156384;5.62681300619;8.40709769793;16.7807077895;1.86833372264;8.46849219007;23.7062458604;2.73302211384
558778;83873134;28536548;33439101;13437654;8670796;134792339;16801647;148393;15067862;3415876;1998809;7193052;969105;5555728;6722589;1.31443500519;3.54365801811;3.94298696518;3.37138414383;1.21632385254;1.35843610764;9.28864789009;1.6821949482;104;658;661;760;105;190;1399;274;3.76552802356;5.56635931494;8.35409364977;16.7295129249;1.8681435919;8.94722037344;24.2618679316;2.49928219619
