in5initial;in1initial;in2initial;in3initial;in0initial;in4initial;in7initial;in6initial;in5final;in1final;in2final;in3final;in0final;in4final;in7final;in6final;in5time;in1time;in2time;in3time;in0time;in4time;in7time;in6time;in5count;in1count;in2count;in3count;in0count;in4count;in7count;in6count;in5imp;in1imp;in2imp;in3imp;in0imp;in4imp;in7imp;in6imp
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15037333;1042366;7192320;6268491;142395;1953266;5639120;3464180;4.51775217056;2.82441496849;2.52460098267;3.17952895164;2.70126509666;4.15276193619;9.40953707695;5.30967307091;692;131;67;276;46;582;1378;739;5.57766021408;8.31837953272;1.86833372264;2.68033359225;3.92414059482;17.119583815;23.9030804452;8.23760543621
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15230387;1019947;7193052;6043146;139340;2006453;5571574;3433117;3.32110404968;2.80549502373;2.21513104439;3.0347340107;2.59256005287;3.27380394936;8.88658499718;4.69776105881;571;130;37;322;52;677;1283;579;5.50696013174;8.50122212233;1.8681435919;2.78028149576;4.01017654658;16.6657783661;24.1928652478;8.31213966783
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15180903;988318;7149839;6115873;141857;2003886;5577024;3439064;3.59320020676;2.83442497253;1.63779711723;3.28100919724;2.66678094864;4.01746916771;9.23664522171;4.45960903168;459;153;85;289;64;647;1362;608;5.52491073818;8.77328552146;1.87943448797;2.74721973462;3.93902310073;16.6871274114;24.1692234066;8.29776590375
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15181560;951396;7199400;6138798;138296;1975272;5615828;3381098;3.63144493103;2.89094591141;2.41724705696;2.97576999664;2.66585111618;3.38306617737;9.41890192032;5.23611807823;519;106;45;304;65;500;1348;736;5.52467164112;9.11376125189;1.8664963747;2.73696039518;4.0404494707;16.9288589116;24.0022199754;8.44002392122
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15182094;1023112;7177116;6184547;140656;1989733;5605868;3387397;3.64489102364;2.72957587242;2.41754388809;3.21509099007;2.50497889519;3.96522212029;8.91255092621;4.39889979362;457;134;78;281;72;722;1227;558;5.52447732177;8.47492356653;1.87229160014;2.71671425571;3.97265669435;16.8058231934;24.0448649522;8.42432935968
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15194261;980841;7172314;5911445;146818;2038900;5528429;3377942;4.52181506157;2.37749004364;2.71634793282;2.70895791054;2.54769992828;3.94358181953;9.20394086838;5.13762688637;584;113;80;231;75;630;1334;688;5.52005352547;8.84016471579;1.87354513481;2.8422233481;3.80592297947;16.4005596155;24.3816713573;8.44790940756
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;14994564;1001459;7226833;6241635;144442;2008791;5537847;3412901;3.86855196953;2.71413993835;2.8349301815;2.88238191605;2.73271107674;4.43718910217;9.42880916595;4.85728192329;537;145;102;251;61;681;1427;686;5.59356937621;8.6581637391;1.85941116946;2.69186631387;3.86852854433;16.6463813309;24.3402064015;8.36137585005
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15191162;970851;7194972;5818619;134600;1979575;5623717;3434035;3.89982914925;1.6466088295;2.52358102798;2.81497979164;2.65918588638;4.22418117523;8.59149813652;4.76011586189;487;181;81;314;77;658;1285;600;5.52117961746;8.93112949361;1.86764507214;2.8875661046;4.15139673105;16.8920606696;23.9685494487;8.30991763334
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;15097502;970941;7199400;6327299;144605;1997989;5565901;3388024;4.36267399788;2.7395260334;2.70994710922;2.89433503151;2.56501889229;3.5970659256;8.14131879807;5.05568099022;597;94;78;192;66;491;1172;652;5.55543122299;8.93030163522;1.8664963747;2.65542168941;3.86416790567;16.736378929;24.2175236318;8.42277032276
83873134;8670796;13437654;16801647;558778;33439101;134792339;28536548;14901959;1052432;7199400;6451534;151775;1981933;5593516;3418358;3.70458316803;2.71354389191;2.73985409737;2.64594888687;2.52355790138;3.684664011;9.03199195862;4.55394792557;515;125;57;213;43;649;1258;616;5.62832940287;8.23881827995;1.8664963747;2.60428713543;3.68162082029;16.8719633812;24.0979625338;8.34802791282
