in2initial;in6initial;in4initial;in7initial;in5initial;in3initial;in1initial;in0initial;in2final;in6final;in4final;in7final;in5final;in3final;in1final;in0final;in2time;in6time;in4time;in7time;in5time;in3time;in1time;in0time;in2count;in6count;in4count;in7count;in5count;in3count;in1count;in0count;in2imp;in6imp;in4imp;in7imp;in5imp;in3imp;in1imp;in0imp
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7415208;3411504;2049313;5547031;15633556;6248114;1000019;150390;3.0438170433;5.23120498657;4.79728221893;9.22312808037;4.82732009888;3.20498585701;2.14357995987;2.85320496559;105;597;702;1196;578;197;138;52;1.81217492483;8.36479980677;16.3172248456;24.2999072837;5.36494281915;2.68907497526;8.67063125801;3.71552629829
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7198190;3481261;1991457;5596377;14992574;6353531;995106;159203;3.15556001663;5.68259215355;4.32684206963;9.86458015442;4.69145989418;2.17865109444;2.69183897972;2.68783402443;88;724;559;1388;536;183;149;42;1.86681012866;8.19718716867;16.7912744287;24.0856430866;5.59431182397;2.64445817609;8.71343957327;3.50984591999
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7419738;3417499;1977122;5624605;15142161;6137062;1018149;141147;3.07012319565;6.01699495316;4.61746287346;9.61892604828;4.97069001198;3.27108716965;1.95266008377;3.09532809258;89;833;733;1401;624;205;80;68;1.81106853099;8.35012621803;16.9130185188;23.964765348;5.5390465073;2.7377346033;8.51623485364;3.95883724061
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7423482;3474762;1970054;5665336;15377857;6313168;1001264;138092;3.07470011711;5.00220704079;4.64805197716;9.13003706932;3.47986793518;3.19616794586;2.73595905304;2.89870500565;106;556;596;1221;549;155;88;95;1.81015512666;8.2125187279;16.9736976753;23.7924703848;5.45414969069;2.66136541907;8.65984994966;4.04641832981
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7421154;3421506;1993962;5746408;15238563;6371857;1041518;137792;3.22225403786;5.17702698708;4.63711905479;9.26911091805;4.79343390465;3.66612792015;3.03265690804;3.15388202667;140;618;690;1294;522;251;114;87;1.81072296842;8.34034720383;16.7701796724;23.4567992736;5.50400546298;2.63685249057;8.32515232574;4.05522817
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7424982;3422466;2030107;5564458;14979048;6522701;1015024;136816;3.19871282578;5.18826198578;4.21022200584;9.20411610603;4.85600399971;3.41180610657;2.83405590057;3.12694811821;101;626;556;1273;603;196;89;83;1.80978943787;8.33800774062;16.4715953396;24.2238038278;5.59936345754;2.57587263313;8.54245416857;4.08415682376
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7174204;3418581;2016034;5542548;15241421;5944435;1037800;139087;3.03183412552;4.97251391411;4.13946294785;8.74772882462;4.54669904709;3.42809200287;1.96857309341;2.98002386093;92;575;619;1159;466;222;92;62;1.87305156084;8.3474833564;16.5865759208;24.3195618694;5.50297337761;2.82644978034;8.35497783773;4.01747107925
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7425617;3407799;2005694;5427567;15593654;6386024;1040190;139999;3.25800681114;5.37598085403;4.67070102692;9.50468182564;4.52886295319;4.42271900177;2.87571907043;1.88385915756;78;635;603;1277;470;169;90;65;1.80963467413;8.37389411758;16.6720850738;24.8347627952;5.37867096448;2.63100279611;8.33578096309;3.99129993786
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7139743;3460909;1989264;5664084;15153115;6187389;1052009;141758;3.27948498726;5.28456997871;4.55387997627;8.76862692833;4.35896396637;3.22783207893;3.0926759243;3.38892889023;118;633;696;1185;464;203;109;85;1.88209211452;8.24539102299;16.8097854282;23.7977295181;5.53504239887;2.71546641079;8.24213100838;3.94177400923
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7144902;3453336;2004640;5620790;15531677;6368615;1048810;172756;3.03409695625;5.11576199532;4.80395698547;9.71494889259;4.50440597534;3.43170404434;3.06996202469;3.96595907211;79;569;648;1289;499;250;160;45;1.88073314372;8.26347276952;16.6808509259;23.9810309583;5.40013380397;2.63819480374;8.26727052564;3.23449257913
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7411230;3478680;2004417;5623026;15091502;6061421;1008229;143181;3.01870298386;5.07448816299;4.75642704964;9.65763187408;4.69285106659;3.39376187325;3.10090184212;2.899518013;81;555;692;1349;499;274;117;66;1.81314761517;8.20326905608;16.6827067422;23.9714948855;5.55763992212;2.7718990316;8.6000263829;3.9025988085
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7406420;3448224;2044659;5571817;15371930;6052150;996596;139420;3.21018791199;4.65552711487;4.4003880024;9.092441082;4.32162904739;3.12007808685;3.29046106339;2.94197487831;96;546;590;1265;505;247;132;78;1.81432513954;8.27572338688;16.3543656913;24.1918101402;5.45625266313;2.77614517155;8.70041220314;4.00787548415
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7147990;3440968;1967062;5629480;15424599;6398831;1034329;146891;2.94040393829;5.15846395493;4.60816597939;9.13363099098;4.54668617249;3.29938292503;3.02694296837;3.17543697357;90;582;704;1295;532;157;125;66;1.87992064902;8.29317447881;16.9995155211;23.9440124132;5.43762168469;2.62573695101;8.3830154622;3.80403156082
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7217776;3351660;1998053;5620695;15336737;6277951;1026010;150014;2.08451318741;5.92248415947;4.45063209534;9.47804117203;4.34386897087;3.17011904716;2.899944067;2.97600698471;105;739;587;1255;470;216;165;74;1.86174439329;8.5141535836;16.735842843;23.9814362815;5.46877305127;2.67629470189;8.45098585784;3.72483901503
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7217237;3458011;2010787;5575074;15213113;6269665;1032477;142762;2.95113611221;5.61994504929;4.36426210403;9.49140501022;4.70958518982;3.52140378952;2.80219888687;2.98691105843;94;473;623;1266;536;236;104;65;1.86188343268;8.25230110604;16.6298573643;24.1776771035;5.51321310767;2.67983169755;8.39805245056;3.91405275914
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7193757;3476022;1996014;5623472;16019068;6037734;1034662;138463;2.87470006943;5.81129717827;4.75256204605;9.60648608208;4.6625289917;3.18727111816;3.29435992241;3.24486517906;83;710;712;1296;557;240;144;84;1.86796051076;8.20954182684;16.7529391076;23.9695936959;5.23583107332;2.7827736366;8.380317437;4.03557629114
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7403217;3400369;1982236;5501734;15321141;6296521;1004150;148028;3.06529593468;5.41950106621;4.66895890236;8.90846920013;4.91758918762;3.58002614975;3.20535802841;2.78789114952;114;656;613;1281;554;251;98;82;1.81511010686;8.39219155333;16.869384372;24.4999738264;5.4743399333;2.66840164592;8.63496091221;3.77481287324
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7202592;3501626;2019440;5686747;15318053;6435448;1004313;134550;2.93116998672;5.26878786087;4.54087305069;9.66289019585;4.78626608849;2.22029209137;3.19883513451;3.18939685822;64;629;686;1323;597;216;160;100;1.86566919242;8.14951339749;16.5586008993;23.7028900705;5.47544351753;2.61079679301;8.63355945806;4.15293942772
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7400786;3394165;1992890;5653793;14876454;6271287;966688;148364;3.42805099487;5.25702404976;4.57901215553;8.66150212288;3.64383006096;3.32168483734;2.0961420536;2.89162611961;92;633;662;1162;502;194;180;73;1.81570633173;8.40753116009;16.779200558;23.8410460022;5.63797891621;2.6791385883;8.96959101592;3.76626405327
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7217789;3434162;2001748;5551792;15266950;6467744;1036666;136829;2.91050386429;5.34407496452;4.41709685326;9.49254798889;4.05955815315;3.20817613602;2.7786989212;2.94288110733;80;714;605;1252;476;217;143;65;1.86174104009;8.30961032124;16.7049503734;24.2790686323;5.49377144747;2.59776005358;8.36411727596;4.0837687917
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7202568;3410680;1971580;5483638;15248668;5930560;1058485;168975;3.03524208069;5.03143501282;4.82921981812;10.4040029049;4.52123188972;3.14244103432;3.15775418282;2.98447108269;100;611;689;1354;514;270;108;61;1.8656754091;8.36682069265;16.9605600584;24.5808237159;5.50035806406;2.83306247639;8.19170418098;3.30686787986
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7198668;3405867;1994778;5681467;15170295;6267962;1029699;139340;2.70708298683;5.52287197113;4.27843785286;9.12118792534;4.89618206024;3.50090813637;2.97775793076;4.33432984352;56;712;697;1215;606;238;120;59;1.86668617027;8.37864426297;16.7633195273;23.7249180537;5.52877409437;2.68055980556;8.42070935293;4.01017654658
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7431747;3399469;2016695;5592355;15708235;6462532;1027150;148309;3.05083918571;4.92940211296;4.69827413559;8.87679195404;3.9485578537;3.59948706627;3.09699702263;3.11165380478;83;551;726;1146;424;280;154;63;1.8081420156;8.39441336279;16.5811394385;24.1029653876;5.33943718056;2.59985513418;8.4416063866;3.76766076233
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7136727;3428783;1940595;5583833;15693577;6093718;1029645;147232;3.127576828;5.05889105797;5.00511693954;8.04367899895;4.29551506042;3.50677800179;2.91066002846;2.22299408913;110;658;743;1221;447;333;144;72;1.8828874917;8.3226462567;17.2313651226;24.1397511351;5.34442428262;2.75720783272;8.42115097922;3.79522114758
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7198781;3432924;1969288;5556053;16069890;6092656;1020194;138210;2.97978401184;5.44643187523;4.91879796982;9.59029483795;4.51357603073;3.76938390732;3.05856084824;2.68279099464;105;586;705;1320;508;314;139;67;1.86665686871;8.31260697877;16.9802999866;24.2604487394;5.21927244057;2.7576884367;8.49916388452;4.04296360611
13437654;28536548;33439101;134792339;83873134;16801647;8670796;558778;7193400;3419939;1995858;5485866;15011846;6237331;1000649;140073;3.23368501663;5.67724204063;4.92020988464;8.47286200523;4.69236588478;3.45401406288;3.24031805992;3.02582406998;75;674;731;1094;566;227;140;88;1.86805321545;8.34416871178;16.7542485487;24.5708405929;5.58712992393;2.6937238059;8.66517230318;3.98919135022
