in7initial;in4initial;in1initial;in5initial;in3initial;in6initial;in0initial;in2initial;in7final;in4final;in1final;in5final;in3final;in6final;in0final;in2final;in7time;in4time;in1time;in5time;in3time;in6time;in0time;in2time;in7count;in4count;in1count;in5count;in3count;in6count;in0count;in2count
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5502801;1984249;1086494;15503580;6534017;3430552;144789;7192320;9.63366818428;2.71601295471;1.47017002106;3.22292208672;1.63716721535;5.22393298149;1.37479496002;1.41298890114;1313;708;185;630;259;938;70;120
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5581811;1981518;1059602;14895491;6088137;3373888;143270;7193052;8.9132630825;2.6450278759;1.38002896309;3.07119488716;1.82218694687;4.5095949173;1.3618979454;1.42946314812;1193;646;123;594;376;803;99;110
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5568165;1959334;1005706;15037409;6026359;3448978;178334;7193052;9.15162801743;2.93525314331;1.43751311302;3.2187371254;1.7729101181;4.19502592087;1.39091801643;1.36948490143;1210;826;155;619;347;684;79;89
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5615870;2005871;1061758;15478056;6176974;3384079;137509;7193052;9.01673984528;2.7348279953;1.47792005539;3.3135240078;1.66950106621;4.2566280365;1.36808085442;1.41165709496;1183;710;194;668;270;732;104;113
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5554685;2050393;1002100;15409162;6386840;3399752;159069;7199400;8.49382805824;2.51777791977;1.4697740078;2.81431388855;1.78905510902;4.6922018528;1.34485507011;1.41319799423;1117;591;196;481;357;824;72;91
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5558654;1989140;973156;15372032;6043761;3329751;144034;7193052;9.26354885101;2.65142798424;1.41499185562;3.07221412659;1.80194187164;4.58307909966;1.34417700768;1.38839411736;1263;646;167;593;354;809;76;94
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5621116;2087319;1024420;15196905;5791992;3417355;137509;7193052;9.3570959568;2.70456004143;1.49938893318;3.15642595291;2.01576185226;4.46501898766;1.3358399868;1.40461087227;1227;696;186;608;506;754;80;105
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5602940;2003402;1018032;14989509;6039309;3434732;143213;7192320;9.7928571701;2.66189813614;1.42767500877;3.40133190155;1.78454089165;3.85670685768;1.35546207428;1.37524390221;1324;677;153;685;354;629;79;88
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5671482;1993213;1026210;15211418;5936932;3472847;142823;7192320;8.37820100784;2.81081414223;1.45952796936;3.19687104225;1.84241390228;4.47767496109;1.37754607201;1.4109442234;1128;701;177;602;376;788;102;106
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5710350;1976374;1005605;14837502;6225656;3423939;167316;7192320;9.24473404884;2.93815684319;1.44660902023;3.04943490028;1.82449698448;4.38727402687;1.34336400032;1.4051721096;1235;794;178;578;365;761;73;107
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5479076;2009303;1045750;14950859;6225656;3375771;151520;7192320;9.92305111885;2.61961102486;1.49899101257;3.12844991684;1.80135703087;4.50552296638;1.3723218441;1.40826392174;1334;642;211;591;361;746;105;105
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5544777;1991090;1082292;15056344;6140908;3404361;138995;7193052;9.94192194939;3.09885191917;1.46755695343;2.96323394775;1.74862408638;4.70858502388;1.33353590965;1.40901112556;1316;860;197;553;319;840;71;84
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5686306;2015352;1058983;15327407;6147644;3379905;148029;7193052;8.96368408203;2.57109498978;1.44609594345;3.04926800728;1.77248620987;4.49805688858;1.35938596725;1.37003707886;1181;626;177;583;344;763;78;83
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5509928;2009040;1071133;14837777;6074593;3490739;142479;7192320;9.70930814743;2.55694484711;1.47090387344;3.23657107353;1.79610991478;4.14014196396;1.34992098808;1.41683602333;1302;616;193;626;364;691;85;93
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5602001;2012746;1018960;15211489;6147644;3410248;148061;7192320;10.3096990585;2.65200304985;1.48819899559;3.00504803658;1.77492499352;4.27171206474;1.33736586571;1.40099287033;1394;650;208;562;344;716;65;104
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5599936;2013390;1009015;15465951;6064451;3385052;146107;7193052;10.0036551952;2.55327892303;1.48907995224;3.0853729248;1.7690308094;4.20880198479;1.33040499687;1.41752195358;1323;624;212;586;327;682;77;110
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5591578;1964791;974560;15287408;6048555;3425554;138107;7192320;9.46291804314;2.74386811256;1.50601005554;3.25037097931;1.7731859684;4.39126610756;1.35433411598;1.40238690376;1278;715;223;641;335;758;83;101
134792339;33439101;8670796;83873134;16801647;28536548;558778;13437654;5613574;2010404;1013058;15133632;6083197;3432428;145769;7192320;10.1440181732;2.66205310822;1.49040198326;3.13430404663;1.71655607224;4.77012896538;1.33337783813;1.40223097801;1346;662;211;590;310;857;71;101
