in1initial;in6initial;in4initial;in7initial;in3initial;in0initial;in2initial;in5initial;in1final;in6final;in4final;in7final;in3final;in0final;in2final;in5final;in1time;in6time;in4time;in7time;in3time;in0time;in2time;in5time;in1count;in6count;in4count;in7count;in3count;in0count;in2count;in5count;in1imp;in6imp;in4imp;in7imp;in3imp;in0imp;in2imp;in5imp
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1038366;3445230;2012823;5586782;6422237;140788;7200972;15279930;2.74898600578;4.41504502296;4.06003594398;8.13937807083;3.07342219353;2.66671705246;2.74445199966;4.43892717361;100;611;544;1113;208;55;66;589;8.35042364638;8.28291521901;16.6130360196;24.1270088935;2.6161673884;3.96893201125;1.86608891133;5.48910459668
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;997586;3378745;2052015;5629266;6268129;141970;7200240;15272173;2.97515320778;5.12081098557;4.10226202011;8.99317908287;2.9655649662;2.6483399868;2.63764595985;4.00099301338;158;703;588;1291;279;56;52;513;8.69177795198;8.44590165875;16.2957390662;23.9449226595;2.68048838816;3.93588786363;1.86627862405;5.49189260755
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1053374;3442177;2049693;5591056;6389417;146015;7193400;14763645;2.78436112404;4.85325407982;4.12193703651;8.73768305779;2.92542290688;2.48400211334;3.57439804077;4.59720396996;125;632;597;1268;184;37;84;643;8.23145055792;8.29026165709;16.3141997363;24.1085653587;2.62960564321;3.82685340547;1.86805321545;5.68105870874
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1029682;3393569;1997624;5574733;6439987;140839;7134428;15168568;2.61230683327;4.98079800606;4.23285293579;9.20275187492;2.98160195351;2.82087898254;2.98201322556;4.17216300964;106;693;592;1315;220;55;86;528;8.42084837843;8.40900774376;16.7394369511;24.1791560242;2.60895666404;3.96749479903;1.88349423388;5.52940356664
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1062498;3402296;2018571;5556229;6160480;145990;7200972;15379133;2.9084751606;4.75684094429;4.34976100922;9.16889500618;3.28816699982;2.52618288994;2.91619610786;4.0127351284;98;646;673;1288;213;68;76;458;8.16076453791;8.38743836515;16.5657294195;24.2596802616;2.72732757837;3.82750873347;1.86608891133;5.45369716225
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1053452;3414010;2009925;5543942;6401293;141957;7199400;14815785;2.72904801369;4.65026307106;4.24183416367;8.64677906036;2.99895811081;2.79131793976;2.82805490494;4.50023007393;102;606;591;1219;204;49;92;572;8.23084108246;8.35865975788;16.6369894399;24.3134468218;2.62472706686;3.93624830054;1.8664963747;5.66106581595
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;979674;3368620;2001100;5617920;6090184;140446;7194972;14935754;2.65836000443;5.75724005699;4.02136993408;9.29387187958;3.25105214119;2.5908601284;3.65725588799;4.2847161293;127;792;643;1328;298;59;53;576;8.85069523127;8.47128735209;16.7103598021;23.9932820332;2.75880777986;3.97859675605;1.86764507214;5.61559423113
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1032545;3442841;1977748;5584088;6479211;142479;7199400;14803082;2.81324291229;5.02832102776;4.41745710373;8.95966100693;4.32241797447;2.98333597183;2.64821505547;4.50219607353;139;661;692;1247;231;73;63;563;8.39749938259;8.28866276427;16.9076651828;24.138648782;2.5931625008;3.92182707627;1.8664963747;5.66592375831
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1003238;3397267;2014525;5670860;6085152;169484;7192320;15114485;2.87270092964;4.9539411068;4.36412787437;8.29625201225;2.82016086578;2.49448204041;2.84358000755;4.40009713173;139;650;653;1235;211;30;73;544;8.64281057934;8.39985435351;16.5990002606;23.7692940753;2.76108912316;3.29693658398;1.86833372264;5.54918900644
8670796;28536548;33439101;134792339;16801647;558778;13437654;83873134;1033668;3358508;2018585;5551221;6090498;141073;7430195;14821268;2.93903899193;5.19249415398;4.55421209335;9.5736451149;3.01943802834;2.48076605797;2.60009002686;4.84191393852;170;702;673;1384;252;66;95;702;8.38837615172;8.49679321889;16.565614527;24.2815659834;2.75866554755;3.96091385311;1.80851969565;5.65897155358
