in5initial;in7initial;in0initial;in6initial;in1initial;in4initial;in2initial;in3initial;in5final;in7final;in0final;in6final;in1final;in4final;in2final;in3final;in5time;in7time;in0time;in6time;in1time;in4time;in2time;in3time;in5count;in7count;in0count;in6count;in1count;in4count;in2count;in3count;in5imp;in7imp;in0imp;in6imp;in1imp;in4imp;in2imp;in3imp
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15295381;5576555;140270;3512818;1007944;1993714;7413490;6162057;4.62686705589;9.19278311729;3.8653318882;4.7437081337;2.94191122055;4.19020199776;3.02153277397;3.40430593491;579;1359;63;573;116;682;96;258;5.48355964458;24.1712560891;3.98358879304;8.12354867232;8.60245807307;16.7722657312;1.81259487772;2.72662959788
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15269210;5557668;140661;3420211;1005530;2022575;7205858;6192508;5.2681479454;9.5084900856;2.95598697662;5.32729101181;2.8792488575;4.40999698639;2.94112801552;3.2654299736;452;1350;67;655;135;753;98;256;5.49295831284;24.2533989076;3.97251548048;8.34350512293;8.62311020059;16.5329349962;1.86482359214;2.71322168659
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15352795;5601475;151615;3478180;1022643;2019112;7148255;6275782;5.17901992798;9.25772190094;3.00502991676;4.82745599747;2.79517507553;5.04531097412;3.85868000984;3.18976187706;538;1404;78;512;92;621;92;259;5.46305307926;24.0637223231;3.68550605151;8.20444830342;8.47881029841;16.5612908051;1.87985095663;2.6772196676
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15309151;5565223;145433;3407611;1018476;1975523;7473826;6311050;4.36155200005;9.22178506851;2.66342592239;4.52917003632;2.86719202995;4.60277104378;2.82968211174;3.13443088531;573;1310;69;586;123;679;76;283;5.4786273909;24.2204740044;3.84216787112;8.37435611048;8.51350056359;16.9267080161;1.79796184712;2.66225857821
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15283616;5632352;144320;3396376;1008228;1998605;7186710;6030816;5.47409677505;9.03110194206;2.8824930191;5.09515094757;3.17161011696;4.49646902084;4.01001000404;3.28801012039;572;1318;69;668;159;699;117;229;5.48778077125;23.9318030904;3.87179878049;8.40205795825;8.60003491274;16.7312205263;1.86979215803;2.78596577976
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15072543;5503374;148367;3376369;1067826;2007660;7229446;6101927;4.54413890839;8.60803413391;3.14244318008;4.62461996078;2.97461986542;4.3475959301;2.93565607071;3.48115801811;642;1255;89;626;108;639;114;308;5.56463060016;24.4926728585;3.76618789893;8.45184516266;8.12004577525;16.6557589432;1.8587391067;2.75349852596
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15229912;5566431;142236;3404290;1043378;1968597;7164896;6060526;4.42661213875;8.69877099991;2.56352186203;5.21489691734;3.18615198135;4.25534200668;2.85317993164;3.21418809891;545;1191;67;735;132;630;103;231;5.50713188625;24.215217794;3.92852723642;8.38252557802;8.31031131575;16.9862602656;1.87548486398;2.77230837719
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15100592;5552952;153653;3413594;1021797;2003907;7182186;6235941;4.58919215202;9.55002999306;2.88664913177;5.20281100273;2.87677788734;3.25453495979;3.13527607918;3.30576300621;563;1408;102;686;112;621;109;280;5.55429442766;24.2739967859;3.6366227799;8.35967839175;8.48583035574;16.6869525382;1.87096992476;2.69432424072
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15098257;5720027;138131;3462875;996699;1980496;7161146;6441287;4.33141994476;8.67292118073;2.91504192352;4.90795302391;3.88202881813;4.60958695412;3.07624292374;3.33426809311;542;1302;88;571;155;722;114;235;5.55515341936;23.5649829975;4.04527586132;8.24070981482;8.69951309272;16.8842052698;1.87646697889;2.60843011653
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15191336;5694896;143759;3475041;1007004;1995179;7424868;6025329;4.53535294533;8.92719697952;2.95733094215;4.35063695908;3.11759209633;5.28218197823;2.88505411148;3.24220204353;628;1266;59;544;156;728;95;216;5.52111637844;23.6689728838;3.88690795011;8.21185937087;8.61048814106;16.7599503603;1.80981722503;2.78850283528
83873134;134792339;558778;28536548;8670796;33439101;13437654;16801647;15107162;5611482;148518;3414928;1005417;2007638;7125576;6165288;4.73547101021;8.91195106506;2.93391299248;4.91178798676;3.87574410439;4.37625908852;2.89843606949;3.28867101669;644;1302;78;637;148;745;77;214;5.55187890353;24.0208092978;3.76235877133;8.35641278528;8.6240793621;16.6559414596;1.88583407152;2.72520067189
