in1initial;in4initial;in0initial;in7initial;in5initial;in2initial;in3initial;in6initial;in1final;in4final;in0final;in7final;in5final;in2final;in3final;in6final;in1time;in4time;in0time;in7time;in5time;in2time;in3time;in6time;in1count;in4count;in0count;in7count;in5count;in2count;in3count;in6count
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1013471;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.49814295769;3.94985103607;1.2533428669;22.3627669811;6.31983709335;1.3395781517;2.46783399582;9.1959400177;180;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1030139;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.41363501549;3.96394896507;1.25416493416;22.385035038;6.33259415627;1.35410094261;2.44723415375;9.20461797714;161;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;999543;2035647;148828;5632452;14839297;7193052;6348186;3440779;1.5000231266;3.94312405586;1.25566792488;22.3613679409;6.31324195862;1.33280992508;2.47514605522;9.21313595772;198;621;91;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1030139;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.43466091156;3.95979690552;1.26228499413;22.3648791313;6.30990600586;1.32541108131;2.43928599358;9.19611120224;161;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1044743;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.48547101021;3.96942400932;1.25493311882;22.372688055;6.33424186707;1.33417105675;2.45870685577;9.19973111153;179;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1005103;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.56545901299;3.95278310776;1.23975801468;22.3606960773;6.29040718079;1.33007597923;2.49671292305;9.18579983711;220;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1034332;2035647;150146;5632452;14839297;7193052;6348186;3440779;1.45353221893;3.96252512932;1.21046280861;22.3786690235;6.31153202057;1.3776140213;2.45875287056;9.20969700813;172;621;78;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1005671;2035647;139182;5632452;14839297;7193052;6348186;3440779;1.43255186081;3.95388293266;1.25350284576;22.3758981228;6.32455587387;1.33740496635;2.47996306419;9.21501684189;170;621;91;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1034332;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.43035697937;3.97885894775;1.23079299927;22.3510727882;6.2919819355;1.35142588615;2.49126887321;9.19528102875;172;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1005671;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.47345519066;3.95199990273;1.28078889847;22.3894228935;6.38902592659;1.35009407997;2.45999598503;9.17893910408;170;621;95;1244;696;98;360;773
8670796;33439101;558778;134792339;83873134;13437654;16801647;28536548;1030339;2035647;141835;5632452;14839297;7193052;6348186;3440779;1.45048213005;3.99240899086;1.2312040329;22.7196071148;6.31297206879;1.34342694283;2.48857903481;9.17912197113;174;621;95;1244;696;98;360;773
