in4initial;in2initial;in1initial;in3initial;in0initial;in6initial;in5initial;in7initial;in4final;in2final;in1final;in3final;in0final;in6final;in5final;in7final;in4time;in2time;in1time;in3time;in0time;in6time;in5time;in7time;in4count;in2count;in1count;in3count;in0count;in6count;in5count;in7count
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2050959;7193052;1011147;6050588;144510;3378531;15111329;5631699;2.64862418175;1.49814796448;1.69437813759;1.92276191711;1.3982861042;3.77169203758;2.8541560173;7.03185510635;651;87;210;363;82;735;578;1201
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1992719;7192320;1031626;6104907;142799;3471132;15465355;5548831;2.75817990303;1.51651096344;1.52641487122;1.93327617645;1.40122103691;3.41450405121;2.80267286301;7.39664506912;735;105;156;327;88;662;609;1249
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2036136;7198668;1038653;6448029;140446;3381615;15007146;5553173;2.59919404984;1.41501879692;1.5498380661;1.90751290321;1.42334699631;3.76446700096;3.0243999958;7.30197715759;641;97;172;307;101;760;686;1227
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1978717;7192320;996613;6312836;138775;3377373;15347426;5573804;2.85147714615;1.54969382286;1.64151787758;1.92115902901;1.50891089439;3.96124601364;2.83593702316;7.20860600471;726;110;190;369;88;829;618;1232
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1983711;7192320;1015155;6113834;143238;3428163;15011976;5646747;2.89500308037;1.44803881645;1.53057694435;1.94680404663;1.48019599915;3.53833389282;3.00069117546;6.9823820591;748;113;162;342;72;672;656;1163
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2013047;7193052;1049773;6447352;138083;3412329;15172738;5635852;2.71667790413;1.42347002029;1.4946539402;1.84841012955;1.44959592819;3.52614593506;2.91870307922;7.64060091972;715;85;156;274;75;696;644;1329
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2003741;7199400;976568;6057339;140808;3423339;15048580;5598678;2.68251490593;1.46520996094;1.57185721397;1.9558827877;1.39342308044;3.81928515434;2.7526409626;7.7192709446;700;114;200;344;74;793;574;1294
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2038371;7193052;1028405;6163976;139594;3441072;15212915;5675866;2.83373403549;1.5448641777;1.55076408386;1.91420698166;1.40226793289;3.57330489159;2.77489590645;7.49875092506;761;111;167;365;80;711;551;1259
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2011791;7199400;992576;5952877;139425;3427976;15384861;5570407;2.61218094826;1.52155804634;1.65739583969;1.82399988174;1.42584896088;4.25641012192;2.96994805336;8.24632406235;666;95;197;311;93;891;625;1409
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1989669;7199400;1033602;6198458;138200;3401500;15334579;5665423;2.7417318821;1.39930605888;1.54369902611;1.79436802864;1.45327019691;3.66538500786;2.76924085617;7.70609021187;691;86;184;294;104;716;587;1335
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2022409;7193052;1004188;6219790;145784;3467313;15525976;5534276;2.59063887596;1.43733000755;1.60660600662;1.87532091141;1.43903899193;3.9915060997;3.05431199074;7.38156795502;650;103;217;343;51;836;657;1257
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1997986;7192320;1008629;5932960;134550;3487341;15124716;5685267;2.64401888847;1.46455907822;1.59186792374;1.88783693314;1.39374017715;3.8660299778;2.94750595093;7.31104898453;684;115;157;344;82;779;647;1246
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1991362;7193052;978672;6128191;138092;3471126;15478553;5644534;2.66072201729;1.5594689846;1.64222383499;1.96840620041;1.54914617538;3.80294394493;2.82264304161;6.77328300476;679;119;241;353;123;776;599;1117
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2011656;7198668;995487;6162454;142280;3380364;15055524;5588293;2.76365184784;1.4521510601;1.67253303528;1.85665106773;1.46781802177;3.95102000237;2.9015109539;7.60856485367;727;105;199;329;81;808;600;1284
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2010665;7198668;1018621;6024214;136132;3424125;15356359;5572575;2.65534591675;1.50067305565;1.5604429245;1.88558197021;1.40845799446;3.62333512306;3.014564991;7.6916949749;627;152;177;346;90;724;679;1299
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2051270;7193052;1039126;6211870;140220;3444442;15182558;5640141;2.83865809441;1.53348588943;1.51566886902;1.85764288902;1.49397397041;4.12905883789;2.87062191963;7.36062502861;763;113;147;286;89;868;589;1218
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1988067;7200240;1052196;6202163;139740;3438809;15296083;5712156;2.70158100128;1.40946817398;1.58225297928;1.86549592018;1.36261487007;3.5915389061;2.6988928318;6.74188494682;678;79;196;341;70;728;550;1136
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2036414;7198668;1004915;6052151;139425;3417075;15187594;5618088;2.80363202095;1.43198490143;1.54310488701;1.81966781616;1.48014092445;3.47588896751;2.74796509743;7.69603300095;709;97;174;317;76;676;568;1322
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;1971018;7193052;1033681;6232619;149823;3404882;15216003;5648887;2.82401800156;1.4054248333;1.53722310066;1.72508597374;1.39735603333;4.37671995163;2.74445104599;7.19807887077;769;91;167;258;86;940;530;1233
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2026927;7193052;1023025;6296328;142341;3385154;14967379;5707075;2.58673095703;1.51017308235;1.70798897743;1.64809679985;1.45835185051;4.12785792351;2.66743397713;6.78078818321;649;87;198;213;72;838;555;1093
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2032705;7199400;1019280;6326772;138092;3470817;15225197;5521728;2.60391998291;1.5714058876;1.51357579231;1.74793291092;1.41490888596;4.36747694016;2.89381289482;8.53714489937;622;122;170;261;93;913;619;1508
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2024038;7193052;994693;6057095;140628;3369969;15281094;5564453;2.56469106674;1.42930817604;1.50822305679;1.74746108055;1.41563677788;3.65259003639;3.06428194046;7.1331641674;644;94;151;284;102;740;689;1186
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2030454;7193052;1065010;5886219;137005;3411467;15323550;5683194;2.5541741848;1.49470901489;1.62198996544;1.93757104874;1.52364110947;4.14353394508;2.83102107048;7.6289961338;635;76;223;330;99;874;606;1311
33439101;13437654;8670796;16801647;558778;28536548;83873134;134792339;2014918;7193052;996390;5992591;152074;3430242;15066850;5687367;2.66324400902;1.46286797523;1.76710295677;1.92156291008;1.41050887108;3.49129509926;2.933989048;7.08335804939;656;125;204;341;94;688;651;1201
