in4initial;in6initial;in5initial;in2initial;in3initial;in0initial;in1initial;in7initial;in4final;in6final;in5final;in2final;in3final;in0final;in1final;in7final;in4time;in6time;in5time;in2time;in3time;in0time;in1time;in7time;in4count;in6count;in5count;in2count;in3count;in0count;in1count;in7count;in4imp;in6imp;in5imp;in2imp;in3imp;in0imp;in1imp;in7imp
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1963880;3373608;15407016;7200972;6408627;147374;1001973;5591611;4.02630090714;4.80374002457;4.00032496452;2.33441591263;2.63571596146;2.34050703049;2.3038611412;8.58089089394;731;674;540;83;223;83;103;1304;17.027059189;8.45876225098;5.44382727973;1.86608891133;2.62172334261;3.79156431935;8.65372220609;24.106172443
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2037740;3433989;15031659;7199400;6302402;145323;1013734;5770389;4.14720201492;4.9808819294;3.67452192307;2.56371116638;2.53109002113;2.39037799835;2.58452701569;8.17978000641;726;712;464;73;175;68;163;1197;16.4098957669;8.31002894884;5.57976561336;1.8664963747;2.66591166352;3.84507614073;8.5533246394;23.3593158104
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1984680;3441985;15495778;7199400;6335423;138092;985276;5677321;4.18819284439;5.21878695488;3.82939100266;2.47218108177;3.0509929657;2.42985081673;2.50440692902;6.64769887924;779;818;518;90;318;60;114;1046;16.8486108592;8.29072410252;5.41264426994;1.8664963747;2.65201660568;4.04641832981;8.80037268745;23.7422437449
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2053751;3378052;15097982;7193052;6301609;145772;1006403;5687680;3.36399292946;4.70338320732;4.11190509796;2.61652207375;2.72579097748;1.38816595078;2.65637683868;7.37190890312;457;661;626;75;272;81;148;1209;16.2819645614;8.44763431706;5.5552546029;1.8681435919;2.66624714418;3.83323271959;8.61563012034;23.6990018777
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2004957;3405855;15235366;7200972;6274390;137509;1019065;5434647;3.60771894455;4.84260392189;3.45216298103;2.51457691193;2.72683596611;2.35646677017;2.61746907234;8.1569981575;532;692;468;72;263;105;130;1203;16.6782135477;8.37867378382;5.50516042739;1.86608891133;2.67781362013;4.06357402061;8.50857992375;24.8024092457
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1984068;3456083;15386827;7415857;6102201;140446;1017828;5618543;3.96031188965;4.789716959;3.32536292076;2.47573781013;2.44527387619;2.29783415794;2.38191008568;7.7250430584;722;751;426;126;211;54;66;1144;16.853807934;8.25690470975;5.45097010579;1.81201633203;2.75337488883;3.97859675605;8.51892068208;23.99062159
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2009538;3407123;15381600;7208235;6043036;138995;1050509;5533984;3.53490805626;5.00968003273;3.45034313202;2.37861680984;2.85710597038;2.39672493935;2.42325997353;7.66083312035;587;729;449;98;295;61;147;1122;16.6401934176;8.37555556403;5.4528224632;1.8642086447;2.78033210459;4.02013022051;8.2538997762;24.3571970935
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2033186;3408032;15091327;7170925;6286582;141895;1029084;5696868;3.81911206245;5.03021907806;4.10998296738;2.40504384041;2.66988396645;2.50009822845;2.33648681641;8.64845705032;639;710;627;110;232;79;105;1277;16.4466512164;8.373321612;5.55770436887;1.87390803836;2.67262035236;3.93796821593;8.42574172759;23.6607797477
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2001853;3406649;15293998;7193052;6134416;140446;1020880;5602378;3.21703600883;4.65990495682;4.19543194771;2.4857108593;3.18354582787;2.37760901451;2.36235117912;8.00689196587;472;666;600;89;326;60;141;1183;16.7040741753;8.37672093603;5.48405550988;1.8681435919;2.73891548927;3.97859675605;8.49345270747;24.0598436949
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1987696;3403079;15023505;7199400;6269194;145793;973652;5551392;3.65019202232;4.55882906914;3.85078501701;1.53851985931;2.75097179413;2.31506896019;2.42494487762;7.92183899879;603;655;523;67;270;75;140;1198;16.8230458782;8.38550853506;5.58279402842;1.8664963747;2.68003303136;3.83268058137;8.9054364393;24.2808180363

