in0initial;in2initial;in6initial;in7initial;in4initial;in1initial;in5initial;in3initial;in0final;in2final;in6final;in7final;in4final;in1final;in5final;in3final;in0time;in2time;in6time;in7time;in4time;in1time;in5time;in3time;in0count;in2count;in6count;in7count;in4count;in1count;in5count;in3count;in0imp;in2imp;in6imp;in7imp;in4imp;in1imp;in5imp;in3imp
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;138200;7193052;3426619;5690606;1987130;1039509;15090476;6037172;1.32880210876;1.21600389481;3.8404250145;6.7748708725;2.93363809586;1.31872701645;2.98825001717;1.8119790554;85;75;724;1191;641;151;600;313;4.04325615051;1.8681435919;8.32790222666;23.6868163074;16.8278376352;8.34124187477;5.55801778552;2.78303268484
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;138911;7199400;3413816;5658539;1986314;1035317;14980890;6334090;1.23589205742;1.22198295593;3.86490702629;7.33533501625;3.14979910851;1.32550621033;3.49774003029;1.71660685539;86;84;710;1278;706;108;672;306;4.02256120826;1.8664963747;8.35913476297;23.8210497445;16.834750699;8.37501557494;5.59867497859;2.6525747187
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;136706;7200972;3407334;5647427;2076922;996403;15287935;5848700;1.29935789108;1.24198198318;3.88923692703;7.17774200439;3.00031995773;1.61069703102;2.92634701729;2.02401304245;62;91;710;1187;705;168;567;341;4.08744312612;1.86608891133;8.37503690569;23.8679205592;16.1003162372;8.70209744451;5.48623041634;2.87271479132
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;137308;7200972;3441062;5561085;2020832;1018087;15301655;6140741;1.27342891693;1.20556902885;4.57679891586;7.31107497215;3.02016115189;1.60642290115;2.93971419334;1.81115412712;66;79;876;1268;698;184;575;311;4.06952253328;1.86608891133;8.29294793293;24.2384964445;16.5471949177;8.51675347981;5.48131126992;2.73609438991
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;139356;7200972;3411878;5602424;2007022;1048035;15355314;6314762;1.16609382629;1.37065005302;4.13833093643;8.03605008125;2.88737416267;1.63350701332;3.05002188683;1.85406303406;66;85;802;1435;666;208;599;330;4.00971612274;1.86608891133;8.3638828821;24.059646146;16.661053541;8.27338399958;5.46215687937;2.66069362551
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;141413;7200972;3441058;5719520;1975450;1015594;15713445;5902556;1.36281085014;1.3621160984;4.38044095039;7.6130669117;2.98534297943;1.34545993805;3.03806614876;1.94617199898;72;76;827;1328;667;106;611;316;3.95139060765;1.86608891133;8.29295757293;23.5670718872;16.9273335189;8.53765973411;5.33766681972;2.8465036164
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;142803;7199400;3453662;5527098;2037050;1024077;14837378;6241644;1.23390388489;1.42024517059;3.73910093307;6.99148797989;3.07251501083;1.40191698074;3.16941404343;1.81057095528;48;91;708;1251;703;131;642;280;3.91292900009;1.8664963747;8.26269275916;24.3875427937;16.4154542107;8.46693754474;5.65282720438;2.6918624324
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;139317;7193052;3405565;5570648;2008989;1014319;15109822;6116549;1.28885102272;1.38640999794;3.64584302902;6.4973089695;3.33271694183;1.30038380623;2.792552948;1.77177405357;70;100;691;1124;772;132;530;301;4.01083859113;1.8681435919;8.3793872676;24.1968867895;16.6447407129;8.54839158095;5.55090152617;2.74691611234
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;138995;7199400;3466919;5689430;2005262;984570;14998495;6129212;1.23409605026;1.1900908947;4.07252907753;7.24827098846;2.94246506691;1.54274201393;3.37486410141;1.62486004829;89;56;759;1268;618;181;673;251;4.02013022051;1.8664963747;8.23109740954;23.6917123508;16.6756767944;8.80668312055;5.59210334104;2.74124096213
558778;13437654;28536548;134792339;33439101;8670796;83873134;16801647;139010;7378496;3420829;5572130;2042219;1013032;15133579;6291291;1.32123184204;1.39617705345;3.71853089333;7.49569797516;2.83790421486;1.42842197418;3.13314819336;1.91875100136;79;101;698;1310;643;145;631;300;4.01969642472;1.82119147317;8.34199780229;24.1904512278;16.373905541;8.55925183015;5.5421876081;2.67061990933
